title,text,write_by,domain,language,method,LLM_model,label
Promethium,"Promethium forms only one stable oxidation state, +3, in the form of ions; this is in line with other lanthanides. According to its position in the periodic table, the element cannot be expected to form stable +4 oxidation states. It is the only lanthanide without a known +2 oxidation state. Promethium(III) ions are colorless in aqueous solution. The hydrated ion, [Pm(H2O)9]^3+, is the predominant species in acidic solution.",Ai,Wikipedia,English,Continue,gemini-pro,0
The $5.98 E.P.: Garage Days Re-Revisited,"Though ""The $5.98 E.P.: Garage Days Re-Revisited"" has been out of print since 1989 and is considered a collector's item, all five tracks were later included on the 1998 double-album ""Garage Inc."", along with a number of other cover songs. The album was a commercial success, debuting at number one on the Billboard 200 chart and going platinum in the United States. It was also nominated for a Grammy Award for Best Metal Performance.",Ai,Wikipedia,English,Continue,gemini-pro,0
Bob Monkhouse,"Monkhouse was born on 1 June 1928 at 168 Bromley Road, Beckenham, Kent, the son of Wilfred Adrian Monkhouse (1894–1957) and Dorothy Muriel Monkhouse ""née"" Hansard (1895–1971). Monkhouse had an elder brother, John (1926–2011). His father was an accountant, and his mother was a housewife. Monkhouse was educated at Beckenham and Penge Grammar School. He left school at the age of 16 and worked as a clerk in an insurance office.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Conway, Washington","There were 28 households out of which 50% had children under the age of 18 living with them, 64.3% were married couples living together, 10.7% had a female householder with no husband present, and 17.9% were non-families. The average household size was 2.57 and the average family size was 3.00.",Ai,Wikipedia,English,Continue,gemini-pro,0
New Horizons,"On July 4, 2015, ""New Horizons"" experienced a software anomaly and went into safe mode, preventing the spacecraft from performing scientific observations until engineers could resolve the problem. On July 5, NASA announced that the anomaly had been resolved and that the spacecraft was back in normal operation. The software anomaly was later determined to have been caused by a corrupted file in the spacecraft's memory.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Swea City, Iowa","In the city, the population was spread out with 23.2% under the age of 18, 5.8% from 18 to 24, 23.8% from 25 to 44, 22.0% from 45 to 64, and 25.2% who were 65 years of age or older. The median age was 43 years. For every 100 females, there were 88.0 males. For every 100 females age 18 and over, there were 85.6 males.",Ai,Wikipedia,English,Continue,gemini-pro,0
Charon (moon),"Doubts about Charon's existence were erased when it and Pluto entered a five-year period of mutual eclipses and transits between 1985 and 1990. This occurs when the Pluto–Charon orbital plane is edge-on as viewed from Earth. During these eclipses and transits, Charon's shadow on Pluto or Pluto's shadow on Charon was visible. The shadow was thus detected, but it was much smaller than astronomers had expected. Hence, the radius of Charon was inferred to be much smaller than originally estimated.",Ai,Wikipedia,English,Continue,gemini-pro,0
Earthlight,"Of the three Federal cruisers, two are destroyed along with the mine in the battle. The third cruiser, named ""The Acheron"", is terminally damaged and retreats towards Mars, but has little chance of reaching it before her nuclear reactor explodes. The crew of the Acheron attempts to evacuate the ship in escape pods, but only six crew members manage to escape before the reactor explodes, destroying the ship. The survivors make their way to Mars in their escape pods and are eventually rescued by a Martian patrol ship.",Ai,Wikipedia,English,Continue,gemini-pro,0
Algonquin College,"The Diploma in Military Arts and Sciences (DMASc) provides Non-Commissioned Members (NCMs) of the Canadian Forces an online program made possible by a partnership between OntarioLearn (Algonquin College consortium) and Royal Military College. The program is administered and delivered by Algonquin College.  The DMASc is accredited by the Canadian Forces and is equivalent to a two-year college diploma. It is designed to enhance the knowledge and skills of NCMs in the areas of military history, strategy, and leadership.",Ai,Wikipedia,English,Continue,gemini-pro,0
Letocetum,"The Romans came to Letocetum in 50 CE to establish a fortress during the early years of the invasion of Britain. The land could not support large numbers of soldiers and Letocetum, at an important cross-roads, became a supply depot to support the legions in the west of Britain. Forts were established at Chester, Wroxeter and Gloucester, with a supply route near to the east called Ryknild Street.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Hammon, Oklahoma","There were 169 households out of which 33.7% had children under the age of 18 living with them, 47.3% were married couples living together, 16.6% had a female householder with no husband present, and 30.8% were non-families. 30.2% of all households were made up of individuals, and 14.2% had someone living alone who was 65 years of age or older. The average household size was 2.31 and the average family size was 2.84.",Ai,Wikipedia,English,Continue,gemini-pro,0
Domain name,"During the 32nd International Public ICANN Meeting in Paris in 2008, ICANN started a new process of TLD naming policy to take a ""significant step"" towards greater competition in the domain name industry. The new policy allowed for the creation of new generic top-level domains (gTLDs), which are the suffixes that appear at the end of domain names (e.g., "".com"" or "".org"").",Ai,Wikipedia,English,Continue,gemini-pro,0
Witch-hunt,"After receiving a revelation, the accuser went into a trance and performed a ritual dance. The witch was then named to the public with threats of violence. Sometimes the witch, usually an elderly women, admitted her guilt, but more often pleaded innocence. The oracle's verdict was final and the accused was killed immediately by burning or poisoning.",Ai,Wikipedia,English,Continue,gemini-pro,0
Flamborough Head,"Danes Dyke is a long ditch that runs north to south isolating the seaward of the headland. The dyke and the steep cliffs make the enclosed territory and its two boat launching sites very defensible. For centuries, Danes Dyke marked the southern boundary of the historic county of the East Riding of Yorkshire. It is now within the civil parish of Flamborough. The ditch is thought to have been dug by the Danes in the 9th or 10th century as a defense against attack from the sea.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Scituate, Massachusetts","According to the United States Census Bureau, the town has a total area of 47.6 square miles (123 km2), of which 22.6 square miles (59 km2) is land and 24.9 square miles (64 km2) (52.29%) is water. It is bordered by Marshfield to the north, Duxbury to the northeast, Humarock to the southeast, Greenbush to the south, and Norwell to the west. The town is located on the South Shore of Massachusetts, approximately 25 miles (40 km) southeast of Boston.",Ai,Wikipedia,English,Continue,gemini-pro,0
Compressor,"Because rotary screw compressors can make use of cooling lubricant to reduce the temperature rise from compression, they very often do not require external cooling systems, making them relatively compact and lightweight. This type of compressor is often used in industrial and commercial applications where space and weight are important considerations. Additionally, rotary screw compressors are known for their reliability and durability, making them a popular choice for critical applications.",Ai,Wikipedia,English,Continue,gemini-pro,0
Tailcoat,"In equestrianism, a variant called a shadbelly is still worn in certain disciplines in its eighteenth century role as daytime formalwear. It is basically a form of dress coat which is closer in cut to the early nineteenth century style of tailcoat, with a double-breasted front and three buttons on each side. It has a cutaway tail, and is typically made of dark blue or black wool, with brass or silver buttons.",Ai,Wikipedia,English,Continue,gemini-pro,0
Callitrichidae,"Callitrichids typically live in small, territorial groups of about five or six animals. Their social organization is unique among primates and is called a ""cooperative polyandrous group"". This communal breeding system involves groups of one female and two or more males, with all the males helping to raise the young. The males are highly cooperative and will share in the care of the young, including carrying them around, grooming them, and feeding them. This cooperative behavior helps to ensure the survival of the young and the group as a whole.",Ai,Wikipedia,English,Continue,gemini-pro,0
Kate Sheppard,"Sheppard was the first president of the National Council of Women of New Zealand, founded in 1896, and helped reform the organisation in 1918. In later life, she travelled to Britain and assisted the suffrage movement. Sheppard's work for women's suffrage was recognised when she was awarded the Order of the British Empire in 1935. She died in 1934 and is buried in Christchurch's Addington Cemetery. Sheppard remains a celebrated figure in New Zealand history, and her image appears on the country's $10 note.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Robbinsville Township, New Jersey","Plans are underway to redevelop the portion of the township which lies to the south of Route 33, between the Hamilton Township border and the Mercer County line. The township has partnered with a developer to create a mixed-use development that will include residential, commercial, and recreational space. The development is expected to bring new jobs and tax revenue to the township.",Ai,Wikipedia,English,Continue,gemini-pro,0
A. E. Housman,"The eldest of seven children, Housman was born at Valley House in Fockbury, a hamlet on the outskirts of Bromsgrove in Worcestershire, to Sarah Jane (née Williams, married 1767–1838) and Edward Thomas Housman (born 1779). His father was a solicitor and his mother was a schoolmistress. Housman's parents were devout Dissenters, and he was raised in a strict religious household. He attended Bromsgrove School from 1867 to 1877, where he excelled in Classics. He then won a scholarship to St John's College, Oxford, where he studied Classics and English.",Ai,Wikipedia,English,Continue,gemini-pro,0
Private equity,"Two other findings in Kaplan and Schoar (2005): First, there is considerable variation in performance across PE funds. Second, unlike the mutual fund industry, the top-performing PE funds consistently outperform the median and bottom performers. This suggests that the private equity industry is more skill-based than the mutual fund industry, and that investors can improve their returns by identifying and investing in the top-performing funds.",Ai,Wikipedia,English,Continue,gemini-pro,0
Tribe.net,"In late 2007, at the request of many members, tribe.net announced that it would offer a premium service to members on a subscription basis, at the rate of US$5.00 per month. This service would provide members with a number of exclusive features, including: The ability to view the site without advertisements The ability to use a custom avatar The ability to create private groups The ability to send unlimited messages The premium service was initially met with some resistance from members, but it gradually gained popularity. By 2010, over 10% of tribe.net members were subscribed to the premium service.",Ai,Wikipedia,English,Continue,gemini-pro,0
Anarcho-communism,"The Diggers themselves resisted tyranny of the ruling class and of kings, instead operating in a cooperative fashion in order to get work done, manage supplies, and increase economic productivity. Due to the absence of strong central authority, the Diggers also aimed to do away with social classes, while seeking to live in peaceful anarchy without a formal structure of government to constrain them. Their ideology rejected capitalism, property, and the traditional authority structures of the time, such as the government and the church.",Ai,Wikipedia,English,Continue,gemini-pro,0
"The $64,000 Question","When the show was revived in 1976 as The $128,000 Question, its theme music and cues were performed (albeit with a new disco-style arrangement for the theme) by Charles Randolph Grean, who released a three-and-a-half-minute single, ""The $128,000 Question"" (the full version of the theme used on the show), on his own label (Prentice-Grean Records, distributed by RCA Records).",Ai,Wikipedia,English,Continue,gemini-pro,0
David Lack,"As a mentor for numerous doctoral students, Lack followed a hands-off method, letting students decide their own research topics. He encouraged students to sort out their ideas and find the correct research question, all while providing guidance and support. Lack believed that students should learn to think independently and develop their own research interests. This approach fostered a generation of ornithologists who made significant contributions to the field.",Ai,Wikipedia,English,Continue,gemini-pro,0
Yoko Tsuno,"Rosée du Matin (""Morning Dew""; Dutch: ""Roosje""; German: ""Morgentau"") is Yoko's adopted Chinese daughter, as of ""Le Dragon de Hong Kong"". The child of two biologists who experimented with the artificial enlargement of animals, she was orphaned when her parents died exploring a cave filled with radioactive ores. Raised as Yoko's assistant and having inherited her parents' giant-size, Rosée was ingeniously armed by Yoko with a multitude of gadgets hidden in her clothes. In the 21st century stories, she is a young woman in her early thirties, who works as a veterinarian for the World Animal Protection organization.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Lynxville, Wisconsin","There were 76 households out of which 22.4% had children under the age of 18 living with them, 57.9% were married couples living together, 9.2% had a female householder with no husband present, and 30.3% were non-families. Individuals living alone made up 27.6% of all households, and 15.8% had someone living alone who was 65 years of age or older. The average household size was 2.50 and the average family size was 3.04.",Ai,Wikipedia,English,Continue,gemini-pro,0
A.C.A.B.,"Director Sidney Hayers used the phrase as the title of his 1972 crime drama ""All Coppers Are..."", and the ""Dictionary of Catchphrases"" states that while the initialism — later expanded to ""All Coppers Are Bastards"" — was in use among criminals and protesters in England by the late 1960s, its widespread adoption began with Hayers' film. The phrase has since been adopted by subcultures such as punks and anarchists as an expression of defiance and anti-authoritarianism.",Ai,Wikipedia,English,Continue,gemini-pro,0
John Kay (flying shuttle),"In the 1840s, Thomas Sutcliffe (one of Kay's great-grandsons) campaigned to promote a Colchester heritage for Kay's family. In 1846 he unsuccessfully sought a parliamentary grant for a memorial to Kay. Despite Sutcliffe's efforts, there is no evidence that Kay's family left Bury. There is also little evidence to support Sutcliffe's suggestion that Kay worked for a fustian manufacturer in Colchester. Indeed, all the evidence points to Kay having lived and worked all his life in Bury, other than the period from 1745 to 1747 when he was in Leeds.",Ai,Wikipedia,English,Continue,gemini-pro,0
Wang Mang,"Emperor Ai died suddenly in 1 BC, without heir. Taking decisive action, Grand Empress Dowager Wang seized power back from Emperor Ai's male favorite and likely lover Dong Xian (who was the commander of the armed forces by this time). She then summoned Wang Mang from his retirement and made him regent for the new emperor, her nephew Emperor Ping. As regent, Wang Mang swiftly eliminated his rivals and assumed ever more power. In 9 AD, he forced Emperor Ping to abdicate in his favor, establishing the Xin dynasty.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Red River Parish, Louisiana","To seek better opportunities and escape the oppression of segregation, underfunded education, and disfranchisement, thousands of African Americans left Red River and other rural parishes in the Great Migration north and west. As may be seen in the census table, the parish’s population declined dramatically, from a high of 14,258 in 1910 to just 6,991 in 1970. The population has continued to decline since then, though at a much slower rate. As of the 2010 census, the parish's population was 9,091, of whom 50.1% were White, 48.6% Black or African American, and 0.9% Native American.",Ai,Wikipedia,English,Continue,gemini-pro,0
George Bovell,"In 2013 Bovell won the Bronze Medal in the 50m freestyle at the FINA World Long Course Championships in Barcelona against the fastest field ever assembled in the sport, one in which every competitor in the field had previously won a World or Olympic medal.  In 2014, Bovell won the 50m freestyle at the Commonwealth Games in Glasgow, becoming the first Trinidadian to win a gold medal at the Commonwealth Games in 32 years.",Ai,Wikipedia,English,Continue,gemini-pro,0
North Pacific right whale,"Modern sightings in the Japan Sea are very seldom made. Some strandings were reported from the 1970s to late 2000s, but none of the possible sightings of right whales were published or confirmed. Whaling of right whales continued into the 20th century, with the last known kill in British Columbia in 1905. When right whales were historically hunted in the North Pacific, they were targeted for their blubber, which was used to make oil for lighting and lubrication.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Houston County, Alabama","There were 40,969 households out of which 29.2% had children under the age of 18 living with them, 47.9% were married couples living together, 16.2% had a female householder with no husband present, and 31.8% were non-families. 30.2% of all households were made up of individuals, and 14.1% had someone living alone who was 65 years of age or older. The average household size was 2.37 and the average family size was 2.93.",Ai,Wikipedia,English,Continue,gemini-pro,0
Edgar Rice Burroughs,"Burroughs was educated at a number of local schools. He then attended Phillips Academy, in Andover, Massachusetts, and then the Michigan Military Academy. Graduating in 1895, and failing the entrance exam for the United States Military Academy, he worked a series of odd jobs, including cowboy, gold prospector, and railroad policeman. In 1896, he joined the 7th U.S. Cavalry and served in the Spanish-American War.",Ai,Wikipedia,English,Continue,gemini-pro,0
Hamilton Fish III,"A grand jury was convened and summoned Hill to explain: 1) why he had been so solicitous about the Islands for War Debts Committee's mail; and 2) his close relationship with a known Soviet agent. Hill refused to answer the grand jury's questions, citing his Fifth Amendment right against self-incrimination. The committee's mail was found to contain classified information, and Hill was subsequently indicted for espionage. He was convicted in 1954 and sentenced to 30 years in prison.",Ai,Wikipedia,English,Continue,gemini-pro,0
Ferroelectricity,"The spontaneous polarization of ferroelectric materials implies a hysteresis effect which can be used as a memory function, and ferroelectric capacitors are indeed used to make ferroelectric RAM for computers and RFID cards. In these applications, a thin film of a ferroelectric material is sandwiched between two electrodes. When an electric field is applied, the polarization of the ferroelectric material changes, and this change can be detected by the electrodes. The direction of the polarization can be reversed by applying an electric field of opposite polarity, and this property can be used to store information in binary form.",Ai,Wikipedia,English,Continue,gemini-pro,0
Jaleel White,"He was also the original English voice of the famed video game character Sonic the Hedgehog (pre-dating Martin Burke and Ryan Drummond by 6 years), having voiced the character in the 1991 game ""Sonic the Hedgehog"". White's performance as Sonic was well-received by critics, and he continued to voice the character in several subsequent games.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Pike County, Missouri","In the county, the population was spread out with 23.40% under the age of 18, 9.10% from 18 to 24, 29.80% from 25 to 44, 22.80% from 45 to 64, and 15.00% who were 65 years of age or older. The median age was 38 years. For every 100 females there were 98.10 males. For every 100 females age 18 and over, there were 95.30 males.",Ai,Wikipedia,English,Continue,gemini-pro,0
Bristol,"It later became ""Bricstowe"" in the 11th century after the Saxon conquest, which derives from the Old English word ""bricg"" (bridge) and ""stow"" (place). The modern name ""Bristol"" was first used in the 12th century and is thought to be a derivative of ""Bricstowe."" Bristol has a long and eventful history, with evidence of human settlement dating back to the Stone Age. The city grew rapidly in the Middle Ages as a port and trading center, and it became one of the most important cities in England.",Ai,Wikipedia,English,Continue,gemini-pro,0
Southern United States,"The oldest university in the South, the College of William & Mary, was founded in 1693 in Virginia; it pioneered the honor code system still used by many institutions. Other notable universities include the University of North Carolina at Chapel Hill (1789), the University of South Carolina (1801), and Duke University (1838). The South is also home to a number of historically black colleges and universities, such as Howard University (1867), Spelman College (1881), and Morehouse College (1867).",Ai,Wikipedia,English,Continue,gemini-pro,0
Speak Good English Movement,"However, many Singaporeans feel that Singlish is unlikely to negatively affect their proficiency in Standard English. In a 2008 study, about 41% of the Singaporean respondents felt that speaking Singlish had little or no effect on their ability to speak Standard English. They argue that Singlish is a distinct language variety with its own rules and structure, and that it does not interfere with their ability to use Standard English in formal settings.",Ai,Wikipedia,English,Continue,gemini-pro,0
Tamil Nadu Peasants and Workers Party,"Tamil Nadu Peasants and Workers Party (TNPWP) is a political party in the Indian state of Tamil Nadu. The president of TNPWP is Pon Kumar. The party was founded in 2009 by a group of farmers and workers who were dissatisfied with the performance of the ruling Dravida Munnetra Kazhagam (DMK) government. TNPWP is a left-wing party and its main policies include land reforms, agricultural development, and workers' rights. The party has a strong base in rural areas of Tamil Nadu and has been involved in several protests and agitations on behalf of farmers and workers.",Ai,Wikipedia,English,Continue,gemini-pro,0
Brandenburg Concertos,"The concerto is well suited throughout to showing off the qualities of a fine harpsichord and the virtuosity of its player, but Bach is careful to make sure that no one instrument dominates the others, even his first harpsichord, which often leads the orchestra. The horns, which had been practically unknown in Germany when Bach had been in his twenties, are used to wonderfully poetic effect. The opening movement of No. 1 and the Andante of No. 2 are two of the most inspired examples of Bach's horn writing.",Ai,Wikipedia,English,Continue,gemini-pro,0
Japanese Instrument of Surrender,"The ceremony aboard the deck of the ""Missouri"" lasted 23 minutes and was broadcast throughout the world. The instrument was first signed by the Japanese foreign minister Mamoru Shigemitsu and then by General Yoshijiro Umezu for the Imperial Japanese Army and Admiral Soemu Toyoda for the Imperial Japanese Navy. The signing was followed by a formal surrender ceremony, during which General Douglas MacArthur accepted the Japanese surrender on behalf of the Allied Powers.",Ai,Wikipedia,English,Continue,gemini-pro,0
Newcastle United F.C.,"The club once again finished thirteenth in the league and lost the 1999 FA Cup Final. Gullit fell into disagreements with the squad and chairman Freddy Shepherd, which culminated in him being replaced as manager by Ruud Gullit in August 1999. Gullit's reign was a disaster, as Newcastle finished the 1999–2000 season in 11th place, their lowest league finish since 1985. Gullit was subsequently sacked in September 2000 and replaced by Bobby Robson.",Ai,Wikipedia,English,Continue,gemini-pro,0
Courtship,"Throughout history, courtship has often included traditions such as exchanging valentines, written correspondence (which was facilitated by the creation of the postal service in the nineteenth century), gifts, and activities that allow couples to spend time together and get to know each other. These traditions vary widely between cultures and time periods, but they all serve the purpose of helping individuals find a suitable partner for marriage or a long-term relationship.",Ai,Wikipedia,English,Continue,gemini-pro,0
Hayden Panettiere,"In May 2008, Panettiere was involved in an eBay auction to benefit Save the Whales Again, a campaign of The Whaleman Foundation. The auction included tickets to a fundraising dinner hosted at the Hollywood restaurant Beso, owned by Eva Longoria. The winning bid was $20,000, with the funds going towards research and protection of whales.",Ai,Wikipedia,English,Continue,gemini-pro,0
Daws Butler,"In 1957, after MGM had closed their animation unit, producers William Hanna and Joseph Barbera quickly formed their own company, and Daws Butler and Don Messick were on hand to provide voices. The first, ""The Ruff & Reddy Show"", featured Butler as both Ruff, the bumbling dog, and Reddy, the intelligent cat. Butler also voiced many other characters for Hanna-Barbera, including Yogi Bear, Huckleberry Hound, Snagglepuss, Quick Draw McGraw, and many Smurfs. He continued to work for the company until his death in 1988.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Box Elder, Montana","There were 183 households out of which 64.5% had children under the age of 18 living with them, 56.3% were married couples living together, 29.5% had a female householder with no husband present, and 10.4% were non-families. 3.8% of all households were made up of individuals, and 1.6% had someone living alone who was 65 years of age or older. The average household size was 2.68 and the average family size was 3.24.",Ai,Wikipedia,English,Continue,gemini-pro,0
The Snowman,Error in processing response,Ai,Wikipedia,English,Continue,gemini-pro,0
American Veterinary Medical Association,"Two bodies within AVMA are responsible for veterinary education accreditation: the AVMA Council on Education (COE) and the Committee on Veterinary Technician Education and Activities (CVTEA). The COE accredits veterinary medical programs in the United States, Canada, Mexico, and the Caribbean, while the CVTEA accredits veterinary technician programs in the United States. Both bodies use a peer review process to evaluate programs and ensure they meet the highest standards of education and training.",Ai,Wikipedia,English,Continue,gemini-pro,0
Gerardo Machado,"In May 1933, newly-appointed US ambassador Sumner Welles arrived in Cuba and initiated negotiation with the opposition groups for a government to succeed Machado's. A provisional government, led by college professor Carlos Manuel de Céspedes y Quesada, replaced Machado on August 12. Machado himself fled to the Bahamas aboard the Cuban navy's flagship cruiser Cuba.",Ai,Wikipedia,English,Continue,gemini-pro,0
Madhavrao I,"Madhavrao was feared by his own servants, but he was approachable to the common man. He was always aware and made others in his fold realize that he is the master and they must follow his every command. He did not allow anyone to take liberties with him but at the same time, he kept close contact with the common people. He used to listen to their grievances personally and tried to solve their problems.",Ai,Wikipedia,English,Continue,gemini-pro,0
Calista Flockhart,"Flockhart performed in a starring role as Kitty Walker, opposite Sally Field, Rachel Griffiths and Matthew Rhys, in the ABC critically acclaimed prime time series ""Brothers & Sisters"", which premiered in September 2006 in the United States. The series, about a well-to-do family and their relationships, ran for five seasons, ending in May 2011. Flockhart's performance as Kitty, a conservative political pundit, earned her a Golden Globe Award nomination in 2007.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Georgetown, Polk County, Wisconsin","As of the census of 2010, there were 977 people, 433 households, and 299 families residing in the town. The U.S. Census Bureau projects Georgetown's population will be 1151 in 2010. The population density was 20.7 people per square mile (8.0/km2). There were 473 housing units at an average density of 10.0 per square mile (3.9/km2). The racial makeup of the town was 98.2% White, 0.8% Native American, and 0.4% from other races. Hispanic or Latino of any race were 1.3% of the population.",Ai,Wikipedia,English,Continue,gemini-pro,0
Christiaan Eijkman,"In 1907, Eijkman was appointed Member of the Royal Netherlands Academy of Arts and Sciences, after having been Correspondent since 1895. The Dutch Government conferred upon him several orders including Knight in the Order of the Netherlands Lion (1905) and Commander in the Order of Orange-Nassau (1915). International recognition came in the form of honorary degrees from the universities of Utrecht, Groningen, and Amsterdam.",Ai,Wikipedia,English,Continue,gemini-pro,0
Whitehaven R.L.F.C.,"Jeff Bawden in 1971/72, his first season as head coach, was able to take Whitehaven to Central Park and beat Wigan 12-8 in front of 11,500. This was a major win for the club, who had spent the last few years struggling in Division 2. Bawden's success continued the following season as Whitehaven won the Division 2 Championship, and were promoted back to Division 1.",Ai,Wikipedia,English,Continue,gemini-pro,0
Airline,"Airline financing is quite complex, since airlines are highly leveraged operations. Not only must they purchase (or lease) new airliner bodies and engines, but they also must pay for fuel, maintenance, and other operating expenses. As a result, airlines often have high levels of debt. There are a number of ways that airlines can finance their operations. One common method is to issue bonds. Bonds are essentially loans that are made to a company by investors. In return for lending the money, the investors receive interest payments from the company. Another way that airlines can finance their operations is to take out loans from banks. Banks typically offer loans at higher interest rates than bonds, but they may also be more flexible in terms of the repayment schedule.",Ai,Wikipedia,English,Continue,gemini-pro,0
Rossington,"The village has several schools, including: St. Michael's CE Primary School; St. Joseph's RC Primary School; Tornedale Infant School; Pheasant Bank Junior School; Grange Lane Infant School; and Rossington All Saints Academy, a secondary school. Local transport services are provided by Stagecoach Yorkshire which operates from a depot on South Yorkshire Way. Rossington also has a bus station.",Ai,Wikipedia,English,Continue,gemini-pro,0
Wonalancet,"Born 1619, Wonalancet spent most of his time with his tribe in the area known as ""Augumtoocooke"", which is now modern-day greater Lowell, Massachusetts. Europeans began to settle in the Augumtoocooke area around 1653, sparking conflict between the two groups. Wonalancet initially resisted European encroachment, but eventually signed a treaty in 1678 that ceded much of his tribe's land to the colonists. Despite this, he remained a respected leader and advocate for his people, working to maintain peace and preserve their culture.",Ai,Wikipedia,English,Continue,gemini-pro,0
Expert,"Work on expert systems (computer software designed to provide an answer to a problem, or clarify uncertainties where normally one or more human experts would need to be consulted) has a long history, dating back to the early days of artificial intelligence. The first expert systems were developed in the 1960s and 1970s, and they were used in a variety of fields, including medicine, engineering, and finance. Expert systems were able to provide expert-level advice on a variety of topics, and they were often used in situations where it would be difficult or expensive to consult with a human expert.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Reading, Michigan","As of the census of 2010, there were 1,078 people, 392 households, and 281 families residing in the city. The population density was 1,221.9 people per square mile (471.8/km²). There were 454 housing units at an average density of 512.7 per square mile (198.0/km²). The racial makeup of the city was 96.3% White, 0.2% African American, 1.1% Native American, 0.3% Asian, 1.0% from other races, and 1.1% from two or more races. Hispanic or Latino of any race were 3.2% of the population.",Ai,Wikipedia,English,Continue,gemini-pro,0
Jacques Lauriston,"Lauriston obtained his first commission about 1786, served with the artillery and on the general staff during the early campaigns of the Revolution, and became brigadier of artillery in 1795. Resigning in 1796, he was recalled to service in 1797 and served on Napoleon Bonaparte's staff as his aide-de-camp during the Italian campaign, where he was made general of division and commanded a division at the Battle of Castiglione.",Ai,Wikipedia,English,Continue,gemini-pro,0
Telecommunications relay service,"The operator will not hear the voice user's voiced messages and the voice user does not need to voice GA. The operator will voice for the person who is Speech-Disabled, and the person who is Speech–Disabled must type the text. A relay call can be made using a TTY or a computer with specialized communications software.",Ai,Wikipedia,English,Continue,gemini-pro,0
453 BC,"Year 453 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Consulship of Quinctilius and Trigeminus (or, less frequently, year 301 ""Ab urbe condita""). The year saw the beginning of the Decemvirate, a ten-man commission that was responsible for drawing up a new set of laws for Rome. The Decemvirate was eventually overthrown in 450 BC.",Ai,Wikipedia,English,Continue,gemini-pro,0
"Essex, Vermont","In the town, the age distribution of the population shows 27.9% under the age of 18, 6.8% from 18 to 24, 32.5% from 25 to 44, 24.6% from 45 to 64, and 8.2% who were 65 years of age or older. The median age is 35.9 years. Essex has a population density of 112.9 people per square mile (43.6/km2), which is more than four times the average for Vermont.",Ai,Wikipedia,English,Continue,gemini-pro,0
Brain–computer interface,"The electrode was tested on an electrical test bench and on human subjects in four modalities of EEG activity, namely: (1) spontaneous EEG, (2) sensory event-related potentials (ERPs), (3) motor ERPs, and (4) slow cortical potentials (SCPs). The electrode was able to detect all four types of EEG activity, and the signal-to-noise ratio was improved compared to previous designs. This suggests that the electrode could be used to develop new brain-computer interfaces (BCIs). BCIs are devices that allow humans to control computers or other devices using their brain activity.",Ai,Wikipedia,English,Continue,gemini-pro,0
Prime Minister of the United Kingdom,"Prior to the 19th century, however, they had significant influence, using to their advantage the fact that most citizens were disenfranchised and seats in the Commons were allocated disproportionately. Following the Reform Acts of the 19th century, the Prime Minister became increasingly dependent on the House of Commons for support. The role was further defined in the 20th century, with the Prime Minister becoming the head of government and the monarch's role becoming largely ceremonial.",Ai,Wikipedia,English,Continue,gemini-pro,0
Aviadvigatel PS-90,"The Aviadvigatel PS-90 is a Russian high-bypass commercial turbofan rated at 16000 kgf (157 kN, 35,300 lbf) thrust. It powers Russian airliners such as the Ilyushin Il-76, Il-86, and Il-96, as well as the Tupolev Tu-204 and Tu-214. The PS-90 was developed in the 1980s as a replacement for the older Kuznetsov NK-8 and Soloviev D-30 engines. It entered service in 1992 and has since been installed on over 1,000 aircraft. The PS-90 is currently in production and has been certified by the European Aviation Safety Agency (EASA).",Ai,Wikipedia,English,Continue,gemini-pro,0
Korean Martyrs,"Paul Chong Ha-sang, Augustine Yu Chin-gil and Charles Cho Shin-chol had made several visits to Beijing in order to find new ways to spread Catholicism in Korea. They met there with Western missionaries and studied Western science and technology. Upon their return to Korea, they began to teach these new ideas to their fellow Catholics. This led to a great deal of suspicion and persecution from the Korean government, which saw these new ideas as a threat to its authority.",Ai,Wikipedia,English,Continue,gemini-pro,0
Tehiya,"In the 1992 legislative election, the party failed to cross the electoral threshold, and subsequently disappeared. It is likely that most of its electorate went to the Tzomet party, which, like Tehiya, advocated for Greater Israel. In 1999, Tehiya was revived by Moshe Feiglin, who had been a member of the party's central committee in the 1980s. Feiglin's Tehiya is a far-right party that is strongly opposed to the Oslo Accords and supports the annexation of the West Bank.",Ai,Wikipedia,English,Continue,gemini-pro,0
