title,text,write_by,domain,language,method,LLM_model,label
"Newport, Nebraska","As of the census of 2000, there were 98 people, 45 households, and 30 families residing in the village. The population density was 312.1 people per square mile (122.1/km²). There were 58 housing units at an average density of 184.7 per square mile (72.2/km²). The racial makeup of the village was 98.98% White and 1.02% Native American. Hispanic or Latino of any race were 2.04% of the population.",Human,Wikipedia,English,,,1
Evolution of sexual reproduction,"The evolution of sexual reproduction describes how sexually reproducing animals, plants, fungi and protists could have evolved from a common ancestor that was a single celled eukaryotic species. There are a few species which have secondarily lost the ability to reproduce sexually, such as Bdelloidea, and some plants and animals that routinely reproduce asexually (by apomixis and parthenogenesis) without entirely losing sex. The evolution of sex contains two related, yet distinct, themes: its ""origin"" and its ""maintenance"".",Human,Wikipedia,English,,,1
Adna Chaffee,"Adna Romanza Chaffee (April 14, 1842 – November 1, 1914) was a lieutenant general in the United States Army. Chaffee took part in the American Civil War and Indian Wars, played a key role in the Spanish–American War, and fought in the Boxer Rebellion in China. He was the Chief of Staff of the United States Army from 1904 to 1906, overseeing far-reaching transformation of organization and doctrine in the army.",Human,Wikipedia,English,,,1
Delayed sleep phase disorder,"DSPD is frequently misdiagnosed or dismissed. It has been named as one of the sleep disorders most commonly misdiagnosed as a primary psychiatric disorder. DSPD is often confused with: psychophysiological insomnia; depression; psychiatric disorders such as schizophrenia, ADHD or ADD; other sleep disorders; or school refusal. Practitioners of sleep medicine point out the dismally low rate of accurate diagnosis of the disorder, and have often asked for better physician education on sleep disorders.",Human,Wikipedia,English,,,1
University of King's College,"The event is held in memorial after Alex Fountain, a student who died by suicide on 22 August 2009 at the age of 20. His family donated $1 million to the mental health program at Queen Elizabeth II Health Sciences Centre Foundation, as well as additional contributions to other mental health programs at Dalhousie University, the IWK and Capital Health. In addition, they founded the lecture series.",Human,Wikipedia,English,,,1
Love Hina,"Prior to the start of the anime, several image songs were recorded by the anime cast members. Several maxi singles were released featuring some of these image songs as well as drama tracks, also performed by the anime cast. ""I Love Hina"" was released on April 26, 2000 and followed by ""Love Hina 1"" on June 26, 2000, ""Love Hina 2"" on July 26, 2000 and ""Love Hina 3"" on August 23, 2000. ""Love Hina 1"" came with a box to hold the other singles.",Human,Wikipedia,English,,,1
Widener Library,"The building was dedicated immediately after Commencement Day exercises on June24, 1915. Lowell and Coolidge mounted the steps to the main door, where Eleanor Widener presented them with the building's keys. The first book formally brought into the new library was the 1634 edition of John Downame's ""The Christian Warfare Against the Devil, World, and Flesh"",  believed (at the time) to be the only volume, of those bequeathed to the school by John Harvard in 1636, to have survived the 1764 burning of Harvard Hall.",Human,Wikipedia,English,,,1
Freeware,"Ad-supported software and free registerware also bear resemblances to freeware. Ad-supported software does not ask for payment for a license, but displays advertising to either compensate for development costs or as a means of income. Registerware forces the user to subscribe with the publisher before being able to use the product. While commercial products may require registration to ensure licensed use, free registerware do not.",Human,Wikipedia,English,,,1
Culture of Australia,"Horse racing has had a prominent place in Australian culture since the colonial era, with the first spectator sports event in Australia being Lachlan Macquarie's race meeting at Hyde Park, Sydney, in 1810. First run in 1861, the Melbourne Cup is known as ""the race that stops a nation"" for the enthusiasm with which Australians tune in for the annual race, and is said to encapsulate the country's twin obsessions of sport and gambling.",Human,Wikipedia,English,,,1
The Return of Godzilla,"Prime Minister Mitamura meets with Soviet and American envoys and declares that nuclear weapons will not be used on Godzilla, even if it were to attack the Japanese mainland. Meanwhile, the Soviets have their own plans to counter the threat posed by Godzilla, and a Soviet control ship disguised as a freighter in Tokyo Harbor prepares to launch a nuclear missile from one of their orbiting satellites should Godzilla attack.",Human,Wikipedia,English,,,1
Fibromyalgia,"A mode of inheritance is currently unknown, but it is most probably polygenic. Research has also demonstrated that fibromyalgia is potentially associated with polymorphisms of genes in the serotoninergic, dopaminergic and catecholaminergic systems. However, these polymorphisms are not specific for fibromyalgia and are associated with a variety of allied disorders (e.g. chronic fatigue syndrome, irritable bowel syndrome) and with depression. Individuals with the 5-HT2A receptor 102T/C polymorphism have been found to be at increased risk of developing fibromyalgia.",Human,Wikipedia,English,,,1
Dual space,"Let 1 < ""p"" < ∞ be a real number and consider the Banach space ""ℓ"" of all sequences for which is finite. Define the number ""q"" by . Then the continuous dual of ""ℓ"" is naturally identified with ""ℓ"": given an element , the corresponding element of is the sequence (""φ""(e)) where e denotes the sequence whose ""n-""th term is 1 and all others are zero. Conversely, given an element , the corresponding continuous linear functional ""φ"" on is defined by for all (see Hölder's inequality).",Human,Wikipedia,English,,,1
"St. Donatus, Iowa","St. Donatus is a city in Jackson County, Iowa, United States. The population was 135 at the 2010 census. St. Donatus is known for its status as a Luxembourger village, with historic architecture and views along U.S. Highway 52. It is the home of a historic Catholic church, which is dedicated to Saint Donatus of Muenstereifel, the town's namesake. It was formerly named Tetes des Morts, which is the name of a creek that flows through the village.",Human,Wikipedia,English,,,1
Sławomir Rawicz,"According to the book, four survivors of the 11-month trek reached British India around March 1942 and stumbled upon a Gurkha patrol. They were taken to a hospital in Calcutta. Towards the end of the book, Mr. Smith asked Rawicz about his future. Rawicz told Smith he would rejoin the Polish army. Once released from the hospital, the survivors went their own ways. Some were still permanently sick from the hardships of the Long Walk.",Human,Wikipedia,English,,,1
Lydia Pinkham,"Isaac Pinkham was a 29-year-old shoe manufacturer when he married Lydia in 1843. He would try various businesses without much success, including real estate. Lydia gave birth to their first child, Charles Hacker Pinkham, in 1844. She lost their second child to gastroenteritis, but gave birth to their second surviving child, Daniel Rogers Pinkham, in 1848. A third son, William Pinkham, was born in 1852, and a daughter, Aroline Chase Pinkham, in 1857. All the Pinkham children would eventually be involved in the Pinkham medicine business.",Human,Wikipedia,English,,,1
"Hamlet, North Carolina","The median income for a household in the city was $29,013, and the median income for a family was $36,234. Males had a median income of $28,958 versus $23,397 for females. The per capita income for the city was $14,764. About 18.4% of families and 22.2% of the population were below the poverty line, including 33.9% of those under age 18 and 18.2% of those age 65 or over.",Human,Wikipedia,English,,,1
Ukiyo-e,"Edo (modern Tokyo) became the seat of government for the military dictatorship in the early 17th century. The merchant class at the bottom of the social order benefited most from the city's rapid economic growth. Many indulged in the entertainments of kabuki theatre, courtesans, and geisha of the pleasure districts. The term ""ukiyo"" (""floating world"") came to describe this hedonistic lifestyle. Printed or painted ""ukiyo-e"" images of this environment emerged in the late 17th century and were popular with the merchant class, who had become wealthy enough to afford to decorate their homes with them.",Human,Wikipedia,English,,,1
Bonnot Gang,"On March 25, 1912, the gang stole a de Dion-Bouton automobile in the Forest of Sénart south of Paris by shooting the driver through the heart. They drove into Chantilly north of Paris where they robbed the local branch of Société Générale Bankshooting the bank's three cashiers. They escaped in their stolen automobile as two policemen tried to catch them, one on horseback and the other on a bicycle.",Human,Wikipedia,English,,,1
Kasparov versus the World,"The World Team conceded Kasparov the b6 pawn, but for a price. After 19.Qxb6 Nd4, the World Team would have had dual threats of Nc2 and Ra6, ensuring very active play for the pawn. If instead Kasparov continued developing with 19.Be3, the World Team could have offered a queen trade with 19...Qb4, and banked on the central pawn mass to be quite strong in any endgame. But rather than these, Kasparov once again found a powerful continuation: a developing move with stronger attacking possibilities.",Human,Wikipedia,English,,,1
Rachel Summers,"Rachel's power level and scope of abilities have been inconsistently described by writers over the years. However, she is usually depicted with ""virtually unlimited"" potential in her dual psionic talents. In most cases, she displayed greater feats as the Phoenix and even matched Gladiator's strength with the aid of a ""Phoenix echo"". Rachel is considered by many to be an Omega-level mutant (like her mother), but the only literary reference to this attribute is when the future Sentinel, Nimrod, classified Rachel as an ""Omega class subject"" several years before the term was established in Marvel canon.",Human,Wikipedia,English,,,1
"Boonville, Missouri","The median income for a household in the city was $33,440, and the median income for a family was $40,294. Males had a median income of $28,498 versus $20,739 for females. The per capita income for the city was $14,854. About 9.5% of families and 11.3% of the population were below the poverty line, including 13.4% of those under age 18 and 6.7% of those age 65 or over.",Human,Wikipedia,English,,,1
Colonel By Secondary School,"The Colonel By Reach for the Top team won provincials in 2001, and has attended Reach for the Top and Quiz Bowl events consistently. The Reach for the Top team at Colonel By participated in provincials in 2014, coming in the top ten. Colonel By's Quiz Bowl team has also consistently achieved success, winning the 2013-2014 and 2014-2015 Quiz Bowl Provincial Championships. The team also tied for 21st at the 2015 High School National Championship Tournament.",Human,Wikipedia,English,,,1
Prayer circle,"With the World Wide Web's rapid growth amongst all sectors of society, many Christians and other faith-based peoples have found a niche on the Internet where they can share their prayers, thoughts and wishes with each other. It is not known who was the first to set up an online prayer circle, but today there are dozens, if not hundreds, of Web sites set up for these purposes, from large-scale sites run by The American Bible Society and Beliefnet to smaller message boards run by community churches.",Human,Wikipedia,English,,,1
Gordon Blake,"General Blake left Washington on January 4, 1957, to become commander of the US Air Force Security Service, a major component of the US Air Force with its Headquarters in San Antonio, Texas. He was awarded the Distinguished Service Medal for exceptionally meritorious conduct in the performance of outstanding service to the United States as commander, US Air Force Security Service.",Human,Wikipedia,English,,,1
"Shanagolden, Wisconsin","There were 63 households out of which 33.3% had children under the age of 18 living with them, 63.5% were married couples living together, 6.3% had a female householder with no husband present, and 23.8% were non-families. 22.2% of all households were made up of individuals and 12.7% had someone living alone who was 65 years of age or older. The average household size was 2.38 and the average family size was 2.77.",Human,Wikipedia,English,,,1
Búri,"In Norse mythology, Búri (Old Norse 'producer, father') is an early ancestor of the Æsir. Búri was licked free from salty rime stones by the primeval cow Auðumbla over the course of three days . Búri's background beyond this point is unattested, and he had a son, Borr, by way of an unknown process. Búri is attested in the ""Prose Edda"", composed in the 13th century by Icelander Snorri Sturluson. The ""Prose Edda"" includes a quote from a 12th century poem by skald Þórvaldr blönduskáld that mentions the figure. Búri's mysterious origins are the subject of scholarly commentary and interpretation.",Human,Wikipedia,English,,,1
China watcher,"A China watcher, or, less frequently, Pekingologist, is a person who reports on the politics of the People's Republic of China for western consumption, especially in a Cold War context. ""China watching"" was coined by analogy to birdwatching, which takes place from a distance. It represents a semantic break from the earlier term China Hands, which referred to knowledgeable businesspeople who made political commentary from inside mainland China: after the Chinese Revolution of 1949, China watchers more frequently had backgrounds in academia, rather than business, and operated out of consulates in Hong Kong.",Human,Wikipedia,English,,,1
G factor (psychometrics),"The ""g"" factor is reflected in many social outcomes. Many social behavior problems, such as dropping out of school, chronic welfare dependency, accident proneness, and crime, are negatively correlated with ""g"" independent of social class of origin. Health and mortality outcomes are also linked to ""g"", with higher childhood test scores predicting better health and mortality outcomes in adulthood (see Cognitive epidemiology).",Human,Wikipedia,English,,,1
Pattani Kingdom,"The 16th century witnessed the rise of Burma, which under an aggressive dynasty had overrun Chiang Mai and Laos and made war on Ayutthaya. A second siege (1563–64) led by King Bayinnaung forced King Maha Chakkraphat to surrender in 1564. The royal family was taken to Bago, Burma, with the king's second son Mahinthrathirat installed as the vassal king. With the brief decline of Ayutthaya's hegemony in this period, Patani may have become independent temporarily.",Human,Wikipedia,English,,,1
Promethium,"Promethium forms only one stable oxidation state, +3, in the form of ions; this is in line with other lanthanides. According to its position in the periodic table, the element cannot be expected to form stable +4 or +2 oxidation states; treating chemical compounds containing Pm ions with strong oxidizing or reducing agents showed that the ion is not easily oxidized or reduced.",Human,Wikipedia,English,,,1
The $5.98 E.P.: Garage Days Re-Revisited,"Though ""The $5.98 E.P.: Garage Days Re-Revisited"" has been out of print since 1989 and is considered a collector's item, all five tracks were later included on the 1998 double-album ""Garage Inc."", along with a number of other covers Metallica had recorded throughout its career as well as a collection of entirely new recordings. The cover of the CD also was used as a basis for the ""Garage Inc."" back cover, which shows the original ""Garage Days"" cover with pictures of the member's faces, circa 1998, taped over the original faces, along with ""Garage Inc."" covering the original album name.",Human,Wikipedia,English,,,1
Bob Monkhouse,"Monkhouse was born on 1 June 1928 at 168 Bromley Road, Beckenham, Kent, the son of Wilfred Adrian Monkhouse (1894–1957) and Dorothy Muriel Monkhouse ""née"" Hansard (1895–1971). Monkhouse had an elder brother, John, who was born in 1922. Monkhouse's grandfather John Monkhouse (1862–1938) was a prosperous Methodist businessman who co-founded Monk and Glass, which made custard powder and jelly. In a 2015 documentary, it was revealed that Monkhouse and his older brother suffered from physical and verbal abuse by their mother.",Human,Wikipedia,English,,,1
"Conway, Washington","There were 28 households out of which 50% had children under the age of 18 living with them, 64.3% were married couples living together, 10.7% had a female householder with no husband present, and 17.9% were non-families. 10.7% of all households were made up of individuals and 3.6% were people living alone of 65 years or older. The average household size was 3.00 and the average family size was 3.22.",Human,Wikipedia,English,,,1
New Horizons,"On July 4, 2015, ""New Horizons"" experienced a software anomaly and went into safe mode, preventing the spacecraft from performing scientific observations until engineers could resolve the problem. On July 5, NASA announced that the problem was determined to be a timing flaw in a command sequence used to prepare the spacecraft for its flyby, and the spacecraft would resume scheduled science operations on July 7. The science observations lost because of the anomaly were judged to have no impact on the mission's main objectives and minimal impact on other objectives.",Human,Wikipedia,English,,,1
"Swea City, Iowa","In the city, the population was spread out with 23.2% under the age of 18, 5.8% from 18 to 24, 23.8% from 25 to 44, 22.0% from 45 to 64, and 25.2% who were 65 years of age or older. The median age was 43 years. For every 100 females, there were 89.9 males. For every 100 females age 18 and over, there were 92.6 males.",Human,Wikipedia,English,,,1
Charon (moon),"Doubts about Charon's existence were erased when it and Pluto entered a five-year period of mutual eclipses and transits between 1985 and 1990. This occurs when the Pluto–Charon orbital plane is edge-on as seen from Earth, which only happens at two intervals in Pluto's 248-year orbital period. It was fortuitous that one of these intervals happened to occur soon after Charon's discovery.",Human,Wikipedia,English,,,1
Earthlight,"Of the three Federal cruisers, two are destroyed along with the mine in the battle. The third cruiser, named ""The Acheron"", is terminally damaged and retreats towards Mars, but has little chance of reaching it before her nuclear reactor explodes. However, her new drive gives her the capability of a rendezvous with a passenger liner, ""The Pegasus"", which is able to rescue all but one of the crew who have to make the 40 second crossing without space suits.",Human,Wikipedia,English,,,1
Algonquin College,"The Diploma in Military Arts and Sciences (DMASc) provides Non-Commissioned Members (NCMs) of the Canadian Forces an online program made possible by a partnership between OntarioLearn (Algonquin College consortium member), the RMC, and the Canadian Defence Academy. Under a RMC and Algonquin College articulation agreement, all graduates of this diploma program who apply to the RMC will be admitted into the Bachelor of Military Arts and Sciences degree program with advanced standing.",Human,Wikipedia,English,,,1
Letocetum,"The Romans came to Letocetum in 50 CE to establish a fortress during the early years of the invasion of Britain. The land could not support large numbers of soldiers and Letocetum, at an important cross-roads, became a large scale posting station. The settlement developed with successive bath houses and mansiones built to serve the official travellers as well as the growing civilian population. It is known mainly from detailed excavations in 1912–13, which concentrated on the sites of the mansio and bath-house, but there is evidence of a substantial settlement with possible basilica, temples, and amphitheatre.",Human,Wikipedia,English,,,1
"Hammon, Oklahoma","There were 169 households out of which 33.7% had children under the age of 18 living with them, 47.3% were married couples living together, 16.6% had a female householder with no husband present, and 32.0% were non-families. 29.0% of all households were made up of individuals and 13.6% had someone living alone who was 65 years of age or older. The average household size was 2.78 and the average family size was 3.49.",Human,Wikipedia,English,,,1
Domain name,"During the 32nd International Public ICANN Meeting in Paris in 2008, ICANN started a new process of TLD naming policy to take a """"significant step forward on the introduction of new generic top-level domains""."" This program envisions the availability of many new or already proposed domains, as well as a new application and implementation process. Observers believed that the new rules could result in hundreds of new top-level domains to be registered. In 2012, the program commenced, and received 1930 applications. By 2016, the milestone of 1000 live gTLD was reached.",Human,Wikipedia,English,,,1
Witch-hunt,"The Bemba people believed misfortunes such as wartings, hauntings and famines to be just actions sanctioned by the High-God Lesa. The only agency which caused unjust harm was a witch, who had enormous powers and was hard to detect. After white rule of Africa, beliefs in sorcery and witchcraft grew, possibly because of the social strain caused by new ideas, customs and laws, and also because the courts no longer allowed witches to be tried.",Human,Wikipedia,English,,,1
Flamborough Head,"Danes Dyke is a long ditch that runs north to south isolating the seaward of the headland. The dyke and the steep cliffs make the enclosed territory and its two boat launching beaches, North and South Landings, easily defended. Despite its name, the dyke is prehistoric in origin, and Bronze Age arrowheads were found when it was excavated by Pitt-Rivers in 1879. It is a Local Nature Reserve.",Human,Wikipedia,English,,,1
"Scituate, Massachusetts","According to the United States Census Bureau, the town has a total area of , of which is land and , or 44.60%, is water. Scituate is bordered on the east by Massachusetts Bay, on the south by Marshfield, on the west by Norwell and Hingham, all of which are in Plymouth County, and on the northwest by Cohasset, in Norfolk County. The town is northeast of Brockton and southeast of Boston.",Human,Wikipedia,English,,,1
Compressor,"Because rotary screw compressors can make use of cooling lubricant to reduce the temperature rise from compression, they very often exceed a 9 to 1 compression ratio. For instance, in a typical diving compressor the air is compressed in three stages. If each stage has a compression ratio of 7 to 1, the compressor can output 343 times atmospheric pressure (7 × 7 × 7 = 343 atmospheres). ()",Human,Wikipedia,English,,,1
Tailcoat,"In equestrianism, a variant called a shadbelly] is still worn in certain disciplines in its eighteenth century role as daytime formalwear. It is basically a form of dress coat which is closer in cut to the early nineteenth century style worn by Beau Brummel than to the modern version worn with evening formal dress. The male version of the shadbelly is often called a ""weaselbelly"".",Human,Wikipedia,English,,,1
Callitrichidae,"Callitrichids typically live in small, territorial groups of about five or six animals. Their social organization is unique among primates and is called a ""cooperative polyandrous group"". This communal breeding system involves groups of multiple males and females, but only one female is reproductively active. Females mate with more than one male and each shares the responsibility of carrying the offspring.",Human,Wikipedia,English,,,1
Kate Sheppard,"Sheppard was the first president of the National Council of Women of New Zealand, founded in 1896, and helped reform the organisation in 1918. In later life, she travelled to Britain and assisted the suffrage movement there. With failing health, she returned to New Zealand, after which she continued to be involved in writing on women's rights, although she became less politically active. She died in 1934, leaving no living descendants.",Human,Wikipedia,English,,,1
"Robbinsville Township, New Jersey","Plans are underway to redevelop the portion of the township which lies to the south of Route 33, between the Hamilton Township border and U.S. Route 130. In December 2010, the state approved designating this property as an area in need of development, which allows the township to draft a plan and appoint a redeveloper to revive stalled construction projects there.",Human,Wikipedia,English,,,1
A. E. Housman,"The eldest of seven children, Housman was born at Valley House in Fockbury, a hamlet on the outskirts of Bromsgrove in Worcestershire, to Sarah Jane (née Williams, married 17 June 1858 in Woodchester, Gloucester) and Edward Housman (whose family came from Lancaster), and was baptised on 24 April 1859 at Christ Church, in Catshill. His mother died on his twelfth birthday, and his father, a country solicitor, remarried, to an elder cousin, Lucy, in 1873. Two of his siblings became prominent writers, sister Clemence Housman and brother Laurence Housman.",Human,Wikipedia,English,,,1
Private equity,"Two other findings in Kaplan and Schoar (2005): First, there is considerable variation in performance across PE funds. Second, unlike the mutual fund industry, there appears to be performance persistence in PE funds. That is, PE funds that perform well over one period, tend to also perform well the next period. Persistence is stronger for VC firms than for LBO firms.",Human,Wikipedia,English,,,1
Tribe.net,"In late 2007, at the request of many members , tribe.net announced that it would offer a premium service to members on a subscription basis, at the rate of US$5.00 per month. Prospective premium members were told that they would be able to view the website in an ad-free format. It also promised free T-shirts to annual members, a benefit that has never fully been disbursed.",Human,Wikipedia,English,,,1
Anarcho-communism,"The Diggers themselves resisted tyranny of the ruling class and of kings, instead operating in a cooperative fashion in order to get work done, manage supplies, and increase economic productivity. Due to the communes established by the Diggers being free from private property, along with economic exchange (as all items, goods and services were held collectively), their communes could be called early, functioning communist societies, spread out across the rural lands of England.",Human,Wikipedia,English,,,1
"The $64,000 Question","When the show was revived in 1976 as The $128,000 Question, its theme music and cues were performed (albeit with a new disco-style arrangement for the theme) by Charles Randolph Grean, who released a three-and-a-half-minute single, ""The $128,000 Question"" (the show's music and cues as an instrumental), with the B-side (""Sentimentale"") on the Ranwood label (45rpm release R-1064). For the show's second season, Grean's music package was re-recorded by Guido Basso.",Human,Wikipedia,English,,,1
David Lack,"As a mentor for numerous doctoral students, Lack followed a hands-off method, letting students decide their own research topics. He encouraged students to sort out their ideas and find the ""simplest explanation, which was probably best."" He would make students work on their papers and give only one reading to their thesis asking them to choose either a draft or a final version to submit.",Human,Wikipedia,English,,,1
Yoko Tsuno,"Rosée du Matin (""Morning Dew""; Dutch: ""Roosje""; German: ""Morgentau"") is Yoko's adopted Chinese daughter, as of ""Le Dragon de Hong Kong"". The child of two biologists who experimented with the artificial enlargement of animals, she was orphaned when her parents perished in a storm. She had been raised by her grandfather, but due to his deteriorating health, he entrusted guardianship to Yoko. She has so far also participated in Yoko's time travel exploits and her trips into outer space. Rosée appears in all albums from ""Le Dragon de Hong Kong"" onwards. She was inspired by Leloup's daughter, adopted from Korea.",Human,Wikipedia,English,,,1
"Lynxville, Wisconsin","There were 76 households out of which 22.4% had children under the age of 18 living with them, 57.9% were married couples living together, 13.2% had a female householder with no husband present, and 26.3% were non-families. 22.4% of all households were made up of individuals and 7.9% had someone living alone who was 65 years of age or older. The average household size was 2.32 and the average family size was 2.63.",Human,Wikipedia,English,,,1
A.C.A.B.,"Director Sidney Hayers used the phrase as the title of his 1972 crime drama ""All Coppers Are..."", and the ""Dictionary of Catchphrases"" states that while the initialism — later seen in 1977 by a Newcastle journalist written on the walls of a prison cell — may be no older than the 1970s, the full phrase may date back as far as the 1920s. The 4-Skins, a British Oi! punk band, popularized the initialism A.C.A.B. in their 1980s song of the same name.",Human,Wikipedia,English,,,1
John Kay (flying shuttle),"In the 1840s, Thomas Sutcliffe (one of Kay's great-grandsons) campaigned to promote a Colchester heritage for Kay's family. In 1846 he unsuccessfully sought a parliamentary grant for Kay's descendants (in compensation for his ancestor's treatment in England). He was inaccurate in the details of his grandfather's genealogy and story, and his ""Fanciful and Erroneous Statements"" were discredited by John Lord's detailed examination of primary sources.",Human,Wikipedia,English,,,1
Wang Mang,"Emperor Ai died suddenly in 1 BC, without heir. Taking decisive action, Grand Empress Dowager Wang seized power back from Emperor Ai's male favorite and likely lover Dong Xian (who was the commander of the armed forces by this point) and summoned Wang Mang back to the imperial government. She put him in charge of the armed forces and the government. They summoned Prince Jizi of Zhongshan (the last surviving male issue of Grand Empress Dowager Wang's husband Emperor Yuan) to the capital to succeed Emperor Ai, and he ascended the throne as Emperor Ping. Wang Mang became his regent.",Human,Wikipedia,English,,,1
"Red River Parish, Louisiana","To seek better opportunities and escape the oppression of segregation, underfunded education, and disfranchisement, thousands of African Americans left Red River and other rural parishes in the Great Migration north and west. As may be seen in the census table below, most left from 1940–1970, when the parish had steep population decreases. Regional agricultural problems contributed to outmigration, especially after increasing mechanization in the 1930s reduced the need for laborers. At this time many African Americans from Louisiana went to California, where the defense industry associated with World War II was growing and workers were needed.",Human,Wikipedia,English,,,1
George Bovell,"In 2013 Bovell won the Bronze Medal in the 50m freestyle at the FINA World Long Course Championships in Barcelona against the fastest field ever assembled in the sport, one in which every competitor in the final was an Olympic Medalist. His Bronze Medal time of 21.51 seconds would have won the silver in the London Olympic Final a year earlier.",Human,Wikipedia,English,,,1
North Pacific right whale,"Modern sightings in the Japan Sea are very seldom made. Some strandings were reported from the 1970s to late 2000s, but none of the possible sightings of right whales were published or confirmed. Whaling of right whales continued until 1978 in the Sea of Japan. A photo of a Right whale being hunted in 1922 in the Sea of Japan is available.",Human,Wikipedia,English,,,1
"Houston County, Alabama","There were 40,969 households out of which 29.2% had children under the age of 18 living with them, 47.9% were married couples living together, 16.2% had a female householder with no husband present, and 31.6% were non-families. 27.2% of all households were made up of individuals and 9.7% had someone living alone who was 65 years of age or older. The average household size was 2.44 and the average family size was 2.96.",Human,Wikipedia,English,,,1
Edgar Rice Burroughs,"Burroughs was educated at a number of local schools. He then attended Phillips Academy, in Andover, Massachusetts, and then the Michigan Military Academy. Graduating in 1895, and failing the entrance exam for the United States Military Academy at West Point, he became an enlisted soldier with the 7th U.S. Cavalry in Fort Grant, Arizona Territory. After being diagnosed with a heart problem and thus ineligible to serve, he was discharged in 1897.",Human,Wikipedia,English,,,1
Hamilton Fish III,"A grand jury was convened and summoned Hill to explain: 1) why he had been so solicitous about the Islands for War Debts Committee's mail; and 2) his close association with George Sylvester Viereck, a Nazi propaganda agent. (Viereck would later be convicted of violating the Foreign Agents Registration Act and for having subsidized the Islands for War Debts Committee.) Hill said he had not sent for the mail and did not know Viereck. The jury promptly indicted Hill for perjury.",Human,Wikipedia,English,,,1
Ferroelectricity,"The spontaneous polarization of ferroelectric materials implies a hysteresis effect which can be used as a memory function, and ferroelectric capacitors are indeed used to make ferroelectric RAM for computers and RFID cards. In these applications thin films of ferroelectric materials are typically used, as this allows the field required to switch the polarization to be achieved with a moderate voltage. However, when using thin films a great deal of attention needs to be paid to the interfaces, electrodes and sample quality for devices to work reliably.",Human,Wikipedia,English,,,1
Jaleel White,"He was also the original English voice of the famed video game character Sonic the Hedgehog (pre-dating Martin Burke and Ryan Drummond by 6 years), having voiced the character in all of the DiC-produced animated series: ""Adventures of Sonic the Hedgehog"", ""Sonic SatAM"", and ""Sonic Underground"" as well as the Christmas special, ""Sonic Christmas Blast"". In ""Underground"", White also voiced Sonic's brother and sister, Manic and Sonia.",Human,Wikipedia,English,,,1
"Pike County, Missouri","In the county, the population was spread out with 23.40% under the age of 18, 9.10% from 18 to 24, 29.80% from 25 to 44, 22.80% from 45 to 64, and 15.00% who were 65 years of age or older. The median age was 38 years. For every 100 females there were 119.20 males. For every 100 females age 18 and over, there were 123.80 males.",Human,Wikipedia,English,,,1
Bristol,"The most ancient recorded name for Bristol is the archaic Welsh ""Caer Odor"" (the fort on the chasm), which is consistent with modern understanding that early Bristol developed between the River Frome and Avon Gorge. It is most commonly stated that the Saxon name ""Bricstow"" was a simple calque of the existing Celtic name, with ""Bric"" (meaning a break) a literal translation of Odor, and the common Saxon suffix ""Stow"" replacing Caer. Alternative etymologies are supported by numerous orthographic variations in medieval documents, with Samuel Seyer enumerating 47 alternative forms.",Human,Wikipedia,English,,,1
Southern United States,"The oldest university in the South, the College of William & Mary, was founded in 1693 in Virginia; it pioneered in the teaching of political economy and educated future U.S. Presidents Jefferson, Monroe and Tyler, all from Virginia. Indeed, the entire region dominated politics in the First Party System era: for example, four of the first five Presidents—Washington, Jefferson, Madison, and Monroe—were from Virginia. The two oldest public universities are also in the South: the University of North Carolina (1789) and the University of Georgia (1785).",Human,Wikipedia,English,,,1
Speak Good English Movement,"However, many Singaporeans feel that Singlish is unlikely to negatively affect their proficiency in Standard English. In a 2008 study, about 41% of the Singaporean participants felt that they already have a good command of English. Another study by Wee (2005) has shown that in general, Singaporeans are confident in their code-switching abilities between Singlish and Standard English, which undermines the claims that using Singlish interferes with the learning of Standard English.",Human,Wikipedia,English,,,1
Tamil Nadu Peasants and Workers Party,"Tamil Nadu Peasants and Workers Party (, TNPWP) is a political party in the Indian state of Tamil Nadu. The president of TNPWP is Pon Kumar. TNPWP supported the All India Anna Dravida Munnetra Kazhagam (AIADMK) for 22 years, but the alliance broke down ahead of the 2006 Tamil Nadu assembly election. Instead the TNPWP aligned itself with the Samajwadi Party. After the elections, TNPWP pledged support to the Dravida Munnetra Kazhagam (DMK)-led Democratic Progressive Alliance government.",Human,Wikipedia,English,,,1
Brandenburg Concertos,"The concerto is well suited throughout to showing off the qualities of a fine harpsichord and the virtuosity of its player, but especially in the lengthy solo cadenza to the first movement. It seems almost certain that Bach, considered a great organ and harpsichord virtuoso, was the harpsichord soloist at the premiere. Scholars have seen in this work the origins of the solo keyboard concerto as it is the first example of a concerto with a solo keyboard part.",Human,Wikipedia,English,,,1
Japanese Instrument of Surrender,"The ceremony aboard the deck of the ""Missouri"" lasted 23 minutes and was broadcast throughout the world. The instrument was first signed by the Japanese foreign minister Mamoru Shigemitsu ""By Command and on behalf of the Emperor of Japan and the Japanese Government"" (9:04 am). General Yoshijirō Umezu, Chief of the Army General Staff, then signed the document ""By Command and on behalf of the Japanese Imperial General Headquarters"" (9:06 am). The Japanese representatives present for the signing were the following:",Human,Wikipedia,English,,,1
