title,text,write_by,domain,language,method,LLM_model,label
American Veterinary Medical Association,"Two bodies within AVMA are responsible for veterinary education accreditation: the AVMA Council on Education (COE) and the Committee on Veterinary Technician Education and Activities (CVTEA). The former is responsible for accreditation of veterinary colleges and the latter veterinary technology programs. The following colleges are accredited by the AVMA: The AVMA accredits veterinary technician programs in all U.S. states except for Arkansas, Montana, and Washington D.C. It also accredits one program in Canada and a number of distance learning programs.",Human,Wikipedia,English,,,1
Gerardo Machado,"In May 1933, newly-appointed US ambassador Sumner Welles arrived in Cuba and initiated negotiation with the opposition groups for a government to succeed Machado's. A provisional government headed by Carlos Manuel de Céspedes y Quesada (son of Cuban independence hero Carlos Manuel de Céspedes) and including members of the ABC was brokered; it took power in August 1933 amidst a general strike in Havana. (Alba, 1968). Welles succeeded in weakening Machado's government by extracting a series of concessions which tipped the balance of power in favor of the opposition.",Human,Wikipedia,English,,,1
Madhavrao I,"Madhavrao was feared by his own servants, but he was approachable to the common man. He was always aware and made others in his fold realize that he is not the king. Despite being a Brahmin he raised his sword to the call of duty and was no less in valour than any Maratha. Justice Kashinath Trimbak Telang citing James Grant Duff narrates an amusing story that illustrates Madhavrao's ruthlessness, omniscience and disregard for religious restrictions.",Human,Wikipedia,English,,,1
Calista Flockhart,"Flockhart performed in a starring role as Kitty Walker, opposite Sally Field, Rachel Griffiths and Matthew Rhys, in the ABC critically acclaimed prime time series ""Brothers & Sisters"", which premiered in September 2006 in the time slot after ""Desperate Housewives"". The show was cancelled in May 2011 after running for five years. Flockhart's character was significant throughout the series' first four years, but her appearances were reduced for the 2010–2011 season, coinciding with the departure of TV husband Rob Lowe.",Human,Wikipedia,English,,,1
"Georgetown, Polk County, Wisconsin","As of the census of 2010, there were 977 people, 433 households, and 299 families residing in the town. The U.S. Census Bureau projects Georgetown's population will be 1151 in 2010. The population density was 33.1 people per square mile (12.8/km²). There were 1,274 housing units at an average density of 42.0 per square mile (16.2/km²). The racial makeup of the town was 90.44% White, 9.06% Native American, 0.20% Asian, and 0.30% from two or more races. Hispanic or Latino of any race were 0.50% of the population.",Human,Wikipedia,English,,,1
Christiaan Eijkman,"In 1907, Eijkman was appointed Member of the Royal Netherlands Academy of Arts and Sciences, after having been Correspondent since 1895. The Dutch Government conferred upon him several orders of knighthood, whereas on the occasion of the 25th anniversary of his professorship a fund was established to enable the awarding of the Eijkman Medal. But the crown of all his work was the award of the Nobel Prize in 1929.",Human,Wikipedia,English,,,1
Whitehaven R.L.F.C.,"Jeff Bawden in 1971/72, his first season as head coach, was able to take Whitehaven to Central Park and beat Wigan on their own patch for the first time in Whitehaven's history. The club progressed over the next few years and in 1973 acquired floodlights. However success was once again denied at the last hurdle as the club suffered semi-final defeats in both the Lancashire County Cup and the John Player Cup.",Human,Wikipedia,English,,,1
Airline,"Airline financing is quite complex, since airlines are highly leveraged operations. Not only must they purchase (or lease) new airliner bodies and engines regularly, they must make major long-term fleet decisions with the goal of meeting the demands of their markets while producing a fleet that is relatively economical to operate and maintain; comparably Southwest Airlines and their reliance on a single airplane type (the Boeing 737 and derivatives), with the now defunct Eastern Air Lines which operated 17 different aircraft types, each with varying pilot, engine, maintenance, and support needs.",Human,Wikipedia,English,,,1
Rossington,"The village has several schools, including: St. Michael's CE Primary School; St. Joseph's RC Primary School; Tornedale Infant School; Pheasant Bank Junior School; Grange Lane Infant School; and Rossington All Saints Academy. Rossington Hall, which became a boarding school for ""educationally subnormal"" children in 1953, closed in 2008. Former councillor and Labour Party politician Caroline Flint owned 77 acres on the 3,000 acre Rossington Hall site in 2008.",Human,Wikipedia,English,,,1
Wonalancet,"Born 1619, Wonalancet spent most of his time with his tribe in the area known as ""Augumtoocooke"", which is now modern-day greater Lowell, Massachusetts. Europeans began to settle in the Augumtoocooke area around 1653, and established the town of Chelmsford, incorporated in 1655. In October 1665, Wonalancet's sister Bess, wife of Nobb How, sold Augumtoocooke to Captain John Evered for the sum of four yards of Duffill and one pound of tobacco. King Philip's War broke out in 1675.",Human,Wikipedia,English,,,1
Expert,"Work on expert systems (computer software designed to provide an answer to a problem, or clarify uncertainties where normally one or more human experts would need to be consulted) typically is grounded on the premise that expertise is based on acquired repertoires of rules and frameworks for decision making which can be elicited as the basis for computer supported judgment and decision-making. However, there is increasing evidence that expertise does not work in this fashion. Rather, experts recognize situations based on experience of many prior situations. They are in consequence able to make rapid decisions in complex and dynamic situations.",Human,Wikipedia,English,,,1
"Reading, Michigan","As of the census of 2010, there were 1,078 people, 392 households, and 281 families residing in the city. The population density was . There were 435 housing units at an average density of . The racial makeup of the city was 98.9% White, 0.1% African American, 0.2% Native American, 0.1% Asian, 0.1% from other races, and 0.6% from two or more races. Hispanic or Latino of any race were 0.8% of the population.",Human,Wikipedia,English,,,1
Jacques Lauriston,"Lauriston obtained his first commission about 1786, served with the artillery and on the general staff during the early campaigns of the Revolution, and became brigadier of artillery in 1795. Resigning in 1796, he was brought back into the service in 1800 as ""aide-de-camp"" to Napoleon, with whom, as a cadet, Lauriston had been on friendly terms. In the years immediately preceding the first empire, Lauriston was, successively, director of the La Fère artillery school and special envoy to Denmark before being selected to convey to England the ratification of the Peace of Amiens in 1802.",Human,Wikipedia,English,,,1
Telecommunications relay service,"The operator will not hear the voice user's voiced messages and the voice user does not need to voice GA. The operator will voice for the person who is Speech-Disabled, and the person who is Speech–Disabled must give the GA each time to alert the operator it is the voice user's turn. The voice user does not need to voice GA, because the HCO user can hear when the voice user finishes talking.",Human,Wikipedia,English,,,1
453 BC,"Year 453 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Consulship of Quinctilius and Trigeminus (or, less frequently, year 301 ""Ab urbe condita""). The denomination 453 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.",Human,Wikipedia,English,,,1
"Essex, Vermont","In the town, the age distribution of the population shows 27.9% under the age of 18, 6.8% from 18 to 24, 32.5% from 25 to 44, 24.6% from 45 to 64, and 8.2% who were 65 years of age or older. The median age was 36 years. For every 100 females, there were 97.4 males. For every 100 females age 18 and over, there were 94.8 males.",Human,Wikipedia,English,,,1
Brain–computer interface,"The electrode was tested on an electrical test bench and on human subjects in four modalities of EEG activity, namely: (1) spontaneous EEG, (2) sensory event-related potentials, (3) brain stem potentials, and (4) cognitive event-related potentials. The performance of the dry electrode compared favorably with that of the standard wet electrodes in terms of skin preparation, no gel requirements (dry), and higher signal-to-noise ratio.",Human,Wikipedia,English,,,1
Prime Minister of the United Kingdom,"Prior to the 19th century, however, they had significant influence, using to their advantage the fact that most citizens were disenfranchised and seats in the Commons were allocated disproportionately. Through patronage, corruption and bribery, the Crown and Lords ""owned"" about 30% of the seats (called ""pocket"" or ""rotten boroughs"") giving them a significant influence in the Commons and in the selection of the Prime Minister.",Human,Wikipedia,English,,,1
Aviadvigatel PS-90,"The Aviadvigatel PS-90 is a Russian high-bypass commercial turbofan rated at 16000 kgf (157 kN, 35,300 lbf) thrust. It powers Russian airliners such as the Ilyushin Il-96 and the Tupolev Tu-204/Tu-214 series and transport aircraft such as the Ilyushin Il-76. It is made by the Russian aircraft engine company Aviadvigatel, which is the successor of the Soviet Soloviev Design Bureau. ""PS"" are the initials of Pavel Soloviev ().",Human,Wikipedia,English,,,1
Korean Martyrs,"Paul Chong Ha-sang, Augustine Yu Chin-gil and Charles Cho Shin-chol had made several visits to Beijing in order to find new ways of introducing missionaries into Korea. Since the persecution of 1801, there had been no priest to care for the Christian community. Finally, they succeeded in opening a new chapter in the history of the extension of the Church in Korea with the arrival of a bishop and ten priests of the Paris Foreign Mission Society.",Human,Wikipedia,English,,,1
Tehiya,"In the 1992 legislative election, the party failed to cross the electoral threshold, and subsequently disappeared. It is likely that most of its electorate went to Eitan's Tzomet, who jumped from two seats in the 1988 elections to eight in the 1992 votes. The two parties had competed on the same secular right-wing electorate, though Tzomet had a much more pronounced secular, even anti-religious stand.",Human,Wikipedia,English,,,1
Rudyard Kipling,"John Kipling was sent to Loos two days into the battle in a reinforcement contingent. He was last seen stumbling through the mud blindly, with a possible facial injury. A body identified as his was found in 1992, although that identification has been challenged. In 2015, the Commonwealth War Grave Commission confirmed that they had correctly identified the burial place of John Kipling; they record his date of death as 27 September 1915, and that he is buried at St Mary's A.D.S. Cemetery, Haisnes.",Human,Wikipedia,English,,,1
General electors,"The 1997 Constitution of Fiji was a compromise between what it saw as the ideal of universal suffrage, and the practical reality of the need to protect the communal interests of Fiji's diverse ethnic communities. The House of Representatives reflected this compromise, with 46 members chosen for ""communal electorates"" by voters on closed electoral rolls comprising citizens of ethnic Fijian (23), Indo-Fijian (19), and Rotuman (1) ancestry, with a further 3 reserved for General Electors. Another 25 members were open to citizens of all races, and were elected by universal suffrage.",Human,Wikipedia,English,,,1
Calusa,"When Spain ceded Florida to the Kingdom of Great Britain in 1763, they evacuated the last remnants of the tribes of south Florida to Cuba. While a few Calusa individuals may have stayed behind and been absorbed into the Seminole, no documentation supports that. Cuban fishing camps (""ranchos"") operated along the southwest Florida coast from the 18th century into the middle of the 19th century. Some of the ""Spanish Indians"" (often of mixed Spanish-Indian heritage) who worked at the fishing camps likely were descended from Calusa.",Human,Wikipedia,English,,,1
Earthworm Jim (video game),"However, later Gameloft remakes of the games received mixed reviews. Reception for the 2010 remake, ""Earthworm Jim HD"", less positive. IGN and GameSpot both felt that the surreal art style and animation stood the test of time, but felt that some gameplay aspects and controls felt dated in comparison to modern platformers. Similarly, the iPhone version of the game was criticized for its sloppy controls, mostly due to being touchscreen only.",Human,Wikipedia,English,,,1
Silent majority,"In 1919, Madison Avenue advertising executive and Republican Party supporter Bruce Barton employed the term to bolster Calvin Coolidge's campaign for the 1920 Republican Presidential nomination. In ""Collier's"" magazine, Barton portrayed Coolidge as the everyman candidate: ""It sometimes seems as if this great ""silent majority"" had no spokesman. But Coolidge belongs with that crowd: he lives like them, he works like them, and understands.""",Human,Wikipedia,English,,,1
Slax,"Slax 6 is offered in a single version and completely relies on modules (additional packages) for extra features. From version 6, modules are based on LZMA compression, but some compatibility was initially provided between the obsolete .mo modules used by Slax version 5 and the more recent .lzm modules of version 6. As there have been some changes between Linux kernel versions during sub-version releases of Slax 6, however, the .mo modules of Slax 5 are now considered obsolete. Each module or package should be compiled for compatibility with the Linux kernel currently in use.",Human,Wikipedia,English,,,1
Set theory,"Cantor's work initially polarized the mathematicians of his day. While Karl Weierstrass and Dedekind supported Cantor, Leopold Kronecker, now seen as a founder of mathematical constructivism, did not. Cantorian set theory eventually became widespread, due to the utility of Cantorian concepts, such as one-to-one correspondence among sets, his proof that there are more real numbers than integers, and the ""infinity of infinities"" (""Cantor's paradise"") resulting from the power set operation. This utility of set theory led to the article ""Mengenlehre"" contributed in 1898 by Arthur Schoenflies to Klein's encyclopedia.",Human,Wikipedia,English,,,1
Piotr Zak,"Despite Porter's editorial, ""Pjotr Zak"" (whose first name had always been previously identified as ""Piotr"") wrote a piece for ""The Musical Times"" a few months later. Written in actuality by Keller, it appeared in the July 1962 issue. Zak's piece was a 700-word review of Stockhausen's score for ""Zyklus"", a work that had debuted in performance in 1959, but was not published as a score until 1962.",Human,Wikipedia,English,,,1
"Linden Township, Brown County, Minnesota","The median income for a household in the township was $63,125, and the median income for a family was $66,875. Males had a median income of $35,000 versus $28,750 for females. The per capita income for the township was $22,939. None of the families and 1.2% of the population were living below the poverty line, including no under eighteens and 4.5% of those over 64.",Human,Wikipedia,English,,,1
Augustin-Jean Fresnel,"Fresnel's updated memoir was eventually published in the March 1816 issue of ""Annales de Chimie et de Physique"", of which Arago had recently become co-editor. That issue did not actually appear until May. In March, Fresnel already had competition: Biot read a memoir on diffraction by himself and his student Claude Pouillet, containing copious data and arguing that the regularity of diffraction fringes, like the regularity of Newton's rings, must be linked to Newton's ""fits"". But the new link was not rigorous, and Pouillet himself would become a distinguished early adopter of the wave theory.",Human,Wikipedia,English,,,1
National Front (East Germany),"On December 1, 1989, the Front was effectively rendered impotent when the Volkskammer deleted the provision of the Constitution of East Germany that gave the SED a monopoly of power. Four days later, the Christian Democratic Union and Liberal Democratic Party, having thrown out their pro-Communist leaderships, withdrew from the Front. On December 16 the SED, having transformed itself into a democratic socialist party, reformed itself into the Party of Democratic Socialism. On February 20, 1990, an amendment to the constitution removed mention of the Front.",Human,Wikipedia,English,,,1
Radio City Music Hall,"In 1992, David Letterman hosted Late Night With David Letterman's Tenth Anniversary Special at Radio City Music Hall. The next year, Lyons Group (parent company of Barney & Friends at the time), taped a live stage show called ""Barney Live in New York City"" at the theater. In February 1998, Radio City Music Hall was a setting for the ""Sesame Street"" music special ""Elmopalooza"", with Jon Stewart, David Alan Grier and others with the cast of ""Sesame Street"" and the Muppets.",Human,Wikipedia,English,,,1
The Washington Times,"In 2009, ""The New York Times"" noted that ""The Washington Times"" had been ""a crucial training ground for many rising conservative journalists and a must-read for those in the movement. A veritable who's who of conservatives—Tony Blankley, Frank J. Gaffney Jr., Larry Kudlow, John Podhoretz and Tony Snow—has churned out copy for its pages."" ""The Columbia Journalism Review"" noted that reporters for ""The Washington Times"" had used it as a springboard to other mainstream news outlets.",Human,Wikipedia,English,,,1
Nullification Crisis,"This spirit of nationalism was linked to the tremendous growth and economic prosperity of this post war era. However in 1819 the nation suffered its first financial panic and the 1820s turned out to be a decade of political turmoil that again led to fierce debates over competing views of the exact nature of American federalism. The ""extreme democratic and agrarian rhetoric"" that had been so effective in 1798 led to renewed attacks on the ""numerous market-oriented enterprises, particularly banks, corporations, creditors, and absentee landholders"".",Human,Wikipedia,English,,,1
Pontiac Grand Prix,"New for 2002 was a $2,695 40th Anniversary option package which included the NASCAR-inspired rear spoiler and roof fences, polished dual-outlet exhaust tips, hood with heat extractors, and 15-spoke chrome wheels previously offered with the 2001 Special Edition package. Unique elements such as the Dark Cherry Metallic paint, 40th Anniversary badges, and Ruby Red and Graphite interior trim with the 40th Anniversary logo embroidered on the front seats and floormats differentiated this option package from the previous year's offering.",Human,Wikipedia,English,,,1
Let's Rock,"Let's Rock (known as Keep It Cool in the United Kingdom) is a 1958 rock and roll film starring Julius LaRosa as a crooner attempting to fight off the rival music rock and roll, Phyllis Newman as his songwriting girlfriend who convinces him to adapt rather than fight and Conrad Janis as LaRosa's manager. The film, another rock-exploitation film aimed at the teenage drive-in crowd, was produced and directed by Harry Foster and also features performances from the Tyrones, Paul Anka, Wink Martindale, Roy Hamilton, Danny & the Juniors and the Royal Teens.",Human,Wikipedia,English,,,1
"Mantorville, Minnesota","It is known as the source of Mantorville limestone, which found its way into buildings across the United States. The limestone quarried in the area was soft and easily carved when first extracted, but became harder as it endured the elements, making it a long-lasting building material. The historic Hubbell House used the stone in 1856, and it was likewise used in 1865 for the Dodge County Courthouse, designed by E. Townsend Mix and now the oldest working courthouse in Minnesota.",Human,Wikipedia,English,,,1
List of aquarium diseases,"Common aquarium diseases include the following: The goal of quarantine is to prevent problems in the main tank due to sickness. A quarantine tank should be used before to introduce any newly acquired animals in the main tank and to treat fish that are already sick. By doing this, the aquarist can avoid the spread of the disease and make it easier to treat the fish.",Human,Wikipedia,English,,,1
Thin Lizzy,"From 1974, Thin Lizzy switched from using one lead guitarist to two. This style was later refined and popularised in the mid-1970s by bands like Thin Lizzy and Judas Priest, and later by the emerging new wave of British heavy metal groups such as Iron Maiden and Def Leppard. Iron Maiden covered the song ""Massacre"" from Thin Lizzy's ""Johnny the Fox"" album, and released it on their 1988 single ""Can I Play with Madness"". A cover of ""Cowboy Song"" appears on ""Sound of White Noise"" by Anthrax as the bonus track for the album's Japanese release.",Human,Wikipedia,English,,,1
Katsu Kaishū,"Born Katsu Yoshikuni in March 12, 1823 in Edo to a low-ranking retainer of the Tokugawa ""shōgun"". His father, Katsu Kokichi, the subject of the autobiography, ""Musui's Story"", was the ill-behaved head of a minor ""samurai"" family. As a youth whose given childhood name as Katsu Rintarō (Kaishu was pseudonym), he studied Dutch and European military science, and was eventually appointed translator by the government when European powers attempted to open contact with Japan. Katsu developed the reputation as an expert in western military technology.",Human,Wikipedia,English,,,1
Rafael Márquez,"On 19 April 2018, Márquez announced that he would retire at the end of the season. He did, however, state his intention of representing Mexico at the World Cup. Márquez played his final match at the Estadio Jalisco on 20 April, a 1–0 victory in the Clásico Tapatío against Guadalajara. The following week, Márquez played his final club match against Pachuca at the Estadio Hidalgo, which ended in a 0–0 draw.",Human,Wikipedia,English,,,1
Krasnystaw,"Krasnystaw received its town charter from King Władysław II Jagiełło, who signed the document in Kraków, on March 1, 1394. The new town was located in the location of previously existing village of Szczekarzew, and in 1490 - 1826, was property of the Bishops of Chełm, and the seat of a starosta. Due to convenient location along merchant route from Lublin to Lwów, it prospered in the 16th century.",Human,Wikipedia,English,,,1
ReactOS,"Forks based on ReactOS are occasionally created:Various people have acknowledged ReactOS and the implications of having a viable open-source drop-in replacement for Windows. A 2004 article and interview of the German weekly magazine ""Der Spiegel"" describes ReactOS as directed at Windows users who want to renounce use of proprietary commercial software without having to switch to Linux. DistroWatch, a Linux distribution's monitoring website, also lists ReactOS and describes it as """"a free and open-source operating system based on the best design principles found in the Windows NT architecture.""""",Human,Wikipedia,English,,,1
Gourami,"Gouramis have been housed with many species, such as danios, mollies, silver dollars, Neon tetras, and plecostomus catfish. Compatibility depends on the species of gourami and the fish it is housed with. Some species (e.g. ""Macropodus"" or ""Belontia"") are highly aggressive or predatory and may harass or kill smaller or less aggressive fish; whereas others (""Parosphromenus"" and ""Sphaerichthys"", for instance) are very shy or have specific water requirements and thus will be outcompeted by typical community fish.",Human,Wikipedia,English,,,1
Ann Bancroft,"In March 2007, Bancroft and Liv Arnesen took part in a trek across the Arctic Ocean to draw attention to the problem of global warming. The two explorers were followed be millions of school children. However, according to ""The Washington Post"", the expedition was called off ""after Liv Arnesen suffered frostbite in three of her toes, and extreme cold temperatures drained the batteries in some of their electronic equipment.""",Human,Wikipedia,English,,,1
Edith Tolkien,"While Tolkien was stationed at Kingston upon Hull, he and Edith went walking in the woods at nearby Roos, and Edith began to dance for him in a clearing among the flowering hemlock: We walked in a wood where hemlock was growing, a sea of white flowers. This incident inspired the account of the meeting of Beren and Lúthien, and Tolkien often referred to Edith as ""my Lúthien.""",Human,Wikipedia,English,,,1
"Robert Bourke, 1st Baron Connemara","Bourke practised as a barrister for a number of years before being elected Conservative Member of Parliament for King's Lynn in 1868. In 1874 he became Under-Secretary of State for Foreign Affairs in Benjamin Disraeli's second administration, a post he held until 1880, when he was also sworn of the Privy Council. He held the same post from 1885 to 1886 in Lord Salisbury's first administration.",Human,Wikipedia,English,,,1
The Book of the Law,"Crowley described the encounter in detail in ""The Equinox of the Gods"", saying that as he sat at his desk in Cairo, the voice of Aiwass came from over his left shoulder in the furthest corner of the room. This voice is described as passionate and hurried, and was ""of deep timbre, musical and expressive, its tones solemn, voluptuous, tender, fierce or aught else as suited the moods of the message. Not bass—perhaps a rich tenor or baritone."" Further, the voice was devoid of ""native or foreign accent"".",Human,Wikipedia,English,,,1
Presidency of George W. Bush,"The presidency of George W. Bush began at noon EST on January 20, 2001, when George W. Bush was inaugurated as the 43rd President of the United States, and ended on January 20, 2009. Bush, a Republican, took office following a very close victory over Democratic incumbent Vice President Al Gore in the 2000 presidential election. Four years later, in the 2004 election, he defeated Democrat John Kerry to win re-election. Bush, the 43rd President, is the eldest son of the 41st President, George H. W. Bush. He was succeeded by Democrat Barack Obama, who won the 2008 presidential election.",Human,Wikipedia,English,,,1
Diosdado Macapagal,"A native of Lubao, Pampanga, Macapagal graduated from the University of the Philippines and University of Santo Tomas, both in Manila, after which he worked as a lawyer for the government. He first won election in 1949 to the House of Representatives, representing a district in his home province of Pampanga. In 1957, he became Vice-President under the rule of President Carlos P. Garcia, whom he defeated in the 1961 polls.",Human,Wikipedia,English,,,1
Jimmie Lunceford,"After playing McElroy's Ballroom in Portland, Lunceford and his orchestra were in Seaside, Oregon to play at The Bungalow dance hall on July 12, 1947. Before the performance Lunceford collapsed during an autograph session at a local record store. He died while being taken by ambulance to the Seaside hospital. Lunceford was 45. Dr Alton Alderman performed an autopsy in nearby Astoria, Oregon, and concluded that Lunceford died of coronary occlusion.",Human,Wikipedia,English,,,1
"Artesia, New Mexico","The principal economic activities which support Artesia are the oil and gas industry, agriculture, and dairy. Prominent local oil and gas businesses include Wilbanks Trucking Services, EOG Resources, Mack Energy Corporation, and Marbob Energy Corp. In the fall of 2010, Concho Resources acquired most of Marbob Energy Corp's assets for nearly $1.6 billion. HollyFrontier Corporation also operates the Navajo Refinery, the largest refinery in New Mexico, at the corner of 1st and Main Street.",Human,Wikipedia,English,,,1
"North Potomac, Maryland","In the area, the population was spread out with 34.2% under the age of 18, 5.7% from 18 to 24, 29.2% from 25 to 44, 27.2% from 45 to 64, and 3.7% who were 65 years of age or older. The median age was 36 years. For every 100 females, there were 97.8 males. For every 100 females age 18 and over, there were 93.7 males.",Human,Wikipedia,English,,,1
William Lyon Mackenzie,"In 1848, the Province of Canada (which had been formed out of Upper and Lower Canada in 1841 upon the recommendation of Lord Durham) received responsible government, with Lord Elgin being the first Governor General of the Province of Canada to accept the Legislative Assembly's advice as to whom to appoint to the Executive Council and hence the cabinet, instead of appointing the cabinet himself. In the elections for the 3rd Parliament of the Province of Canada, the Reformers won, and Robert Baldwin and Louis-Hippolyte Lafontaine became Joint Premiers of the Province of Canada.",Human,Wikipedia,English,,,1
Flag of Guatemala,"These colours are also part of the ""Q'anil"", a Maya symbol in which each color represents a point of the compass, an element of nature and a part of the human being. ""Q'anil"" means ""seed"" in Maya script, and is also used for one of the 20 days of the Maya calendar. Aimed at promoting ""interculturality"" in Guatemala, the ""Bandera de los Pueblos"" was received with coolness by the leaders of the peoples, who do not seem to have been consulted.",Human,Wikipedia,English,,,1
Battle of Kohima,"On 25 May, Sato notified Fifteenth Army HQ that he would withdraw on 1 June, unless his division received supplies. Finally on 31 May, he abandoned ""Naga Village"" and other positions north of the road, in spite of orders from Mutaguchi to hang on to his position. (For a divisional commander to retreat without orders or permission from his superior was unheard-of in the Japanese Army.) This allowed XXXIII Corps to outflank Miyazaki's position on ""Aradura Spur"" and begin pushing south.",Human,Wikipedia,English,,,1
Walter Elliot (Scottish politician),"At the onset of the First World War he enlisted as a medical officer in the Royal Army Medical Corps attached to the Scots Greys. He won a Military Cross for his actions at Wancourt during the Battle of Arras in April 1917. He won a second Military Cross in Cambrai in November 1917 adding a bar to the original medal. Walter received a leg wound in the final month of the war, but returned home safely. His younger brother Dan Elliot was killed at Gallipoli.",Human,Wikipedia,English,,,1
Gallbladder,"Tests used to investigate for gallbladder disease include blood tests and medical imaging. A full blood count may reveal an increased white cell count suggestive of inflammation or infection. Tests such as bilirubin and liver function tests may reveal if there is inflammation linked to the biliary tree or gallbladder, and whether this is associated with inflammation of the liver, and a lipase or amylase may be elevated if there is pancreatitis. Bilirubin may rise when there is obstruction of the flow of bile. A CA 19-9 level may be taken to investigate for cholangiocarcinoma.",Human,Wikipedia,English,,,1
John Hay,"After the course of treatment, Hay went to Paris and began to take on his workload again by meeting with the French foreign minister, Théophile Delcassé. In London, King Edward VII broke protocol by meeting with Hay in a small drawing room, and Hay lunched with Whitelaw Reid, ambassador in London at last. There was not time to see all who wished to see Hay on what he knew was his final visit.",Human,Wikipedia,English,,,1
Jewish prayer,"After the Torah reading, three prayers for the community are recited. Two prayers starting with ""Yekum Purkan"", composed in Babylon in Aramaic, are similar to the subsequent ""Mi sheberakh"", a blessing for the leaders and patrons of the synagogue. The Sephardim omit much of the Yekum Purkan. Prayers are then recited (in some communities) for the government of the country, for peace, and for the State of Israel.",Human,Wikipedia,English,,,1
Act on National Flag and Anthem,"Beyond Japan, the passage of the law was met with mixed reactions. In the People's Republic of China and South Korea, the 1999 formal adoption of the ""Hinomaru"" and ""Kimigayo"", along with debates about the status of the Yasukuni Shrine, U.S.–Japan military cooperation, and the creation of a missile defense—was met with the notion that Japan was moving toward the right of the political spectrum. Both nations had been occupied by the Empire of Japan, and feared that the rightward shift would revive re-militarization in Japan.",Human,Wikipedia,English,,,1
"Melbourne, Florida","There are designated marine patrol officers who are assigned to waterway patrols. Some of the call-outs are completed in conjunction with other agencies, including the Brevard County Sheriff's Office and the Coast Guard. The Department may also be called upon to deal with homeland security issues related to the two main causeways in Melbourne, and can be involved in port and inlet security activities including the boarding of suspicious boats. Marine activities include patrols of canals in order to provide a police presence for homeowners and decrease waterfront crimes.",Human,Wikipedia,English,,,1
Young British Artists,"The exhibition was actually a showing of Charles Saatchi's private collection of their work, and he owned the major pieces. The liaison was effected by the Academy's Norman Rosenthal, even though there was strong opposition from some of the Academicians, three of whom resigned. Controversy engendered in the media about the show, particularly over Marcus Harvey's work ""Myra"", served to reinforce the YBAs' importance. When the show toured to New York there was further controversy caused by the inclusion of Chris Ofili's work ""The Holy Virgin Mary"".",Human,Wikipedia,English,,,1
Ardeatine massacre,"In the aftermath of the massacre, Pope Pius XII debated whether to protest against the massacre but decided not to because, as one of his defenders reported, ""all the convents, all the religious houses of Rome were full of refugees, Communists, Jews, democrats and anti-Fascists, ex-generals, etc. Pius XII had even suspended the rules for the cloister. If Pius XII had made a public protest, there would have been searches in all these houses and catastrophe would have ensued"".",Human,Wikipedia,English,,,1
Vyacheslav Tikhonov,"In 1976, [Tikhonov] rejoined Bondarchuk in an adaptation of Sholokhov's ""They Fought for Their Country"". It suited Tikhonov by concentrating on character rather than histrionics and won him another state prize in the year that he finally joined the Communist Party. 1977 saw a change of pace with Rostotsky's Oscar-nominated ""Beliy Bim Chernoe Ukho"" (""White Bim the Black Ear""), in which Tikhonov played a middle-aged writer who is ""adopted"" by a non-pedigree setter puppy.",Human,Wikipedia,English,,,1
"Mount Shasta, California","The settlement is on the distal gently sloping southwest flanks of Mount Shasta, with the chief surficial soils being Quaternary alluvium. This alluvium is adjacent to and probably underlain by volcanic clastic rock deposited by Mount Shasta in the course of its development. Groundwater elevation is approximately at the elevation of the underlying native black peat soil. Where it occurs this peat, of approximately two feet thickness, is underlain by stream deposit sands and gravels.",Human,Wikipedia,English,,,1
Pontiac Catalina,"Standard engine in Catalina sedans and coupes was a 255-horsepower ""350"" (actually 355 cid) V8 with two-barrel carburetor. Catalina Brougham models and Safari wagons came standard with a 400 cubic-inch V8 with two-barrel carburetor rated at 265 gross horsepower that was optional on other Catalina models. Optional engines included a 455 cubic-inch V8 with two- or four-barrel carburetion and respective horsepower ratings of 285 and 325, respectively. All Pontiac engines for 1971 were designed to run on lower-octane regular leaded, low lead or unleaded gasoline thanks to a GM corporate edict, necessitating reductions in compression ratios.",Human,Wikipedia,English,,,1
Ithaca Chasma,"Ithaca Chasma may have originated when the global salt water ocean inside Tethys froze. This would have caused the surface to crack in order to accommodate the resulting increase in volume. Another hypothesis is that Ithaca Chasma is the outermost ring of the Odysseus impact basin. The chasma is from 4 to 0.4 billion years old, and slightly older than Odysseus.",Human,Wikipedia,English,,,1
Newcomen atmospheric engine,"To start the engine, the regulator valve V was opened and steam admitted into the cylinder from the boiler, filling the space beneath the piston. The regulator valve was then closed and the water injection valve V' briefly snapped open and shut, sending a spray of cold water into the cylinder. This condensed the steam and created a partial vacuum under the piston. Pressure differential between the atmosphere above the piston and the partial vacuum below then drove the piston down making the power stroke, bringing the beam ""into the house"" and raising the pump gear.",Human,Wikipedia,English,,,1
Commissioner of Baseball,"Vincent worked with both the owners and MLBPA, and on March 19, 1990, Vincent was able to announce a new Basic Agreement (which raised the minimum major league salary from US$68,000 to $100,000 and established a six-man study committee on revenue sharing). As a consequence for the lockout, Opening Day for the 1990 season was moved back a week to April 9, and the season was extended by three days to accommodate the normal 162-game schedule.",Human,Wikipedia,English,,,1
