title,text,write_by,language,domain,method,LLM_model,label
سن‌ایچ, سن‌آچ (به فرانسوی: Saint-Ache) یک شهر کوچک در جنوب فرانسه است که در منطقه آلپ-ماره واقع شده است. این شهر در نزدیکی مرز سوئیس و در امتداد رودخانه آرس قرار دارد. سن‌آچ در سال 1976 به عنوان بخشی از منطقه آلپ-ماره تأسیس شد. جمعیت آن در سال 2013 حدود 450 نفر بود.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
جنین زایی سوماتیک, جینگ‌زایی سوماتیک (triadic gain) عبارت است از سود حاصل از تعامل سه یا بیشتر از افراد در یک موقعیت. این اصطلاح توسط اقتصاددانان و جامعه شناسان برای توصیف منافع حاصل از همکاری استفاده می‌شود. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
مرگ مایکل جکسون,19 آگوست 2009، مایکل جکسون در سن 50 سالگی درگذشت. او در خانه‌اش در مونتانا سیتی، میشیگان، در حالی که با خانواده‌اش مشغول بازی بیسبال بود، دچار حمله قلبی شد و در آن لحظه درگذشت. این اتفاق در حالی رخ داد که جکسون در حال تماشای برنامه تلویزیونی The Oprah Winfrey Show بود. جکسون در طول زندگی خود به دلیل بیماری‌های مختلف از جمله دیابت نوع 2، صرع، و بیماری پارکینسون رنج کشید. او همچنین به خاطر رفتار عجیبش شهرت داشت. جکسون در سال 1984 با یک زن به نام دبی شایر ازدواج کرد. آنها دو فرزند داشتند. جکسون,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
رکسانا صابری, نگارنده کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌های درسی و نویسنده‌ی کتاب‌,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
گورخر مسابقه, گورخر مسابقه نوعی از اسب است که در ایران و کشورهای همسایه آن مانند عراق و ترکیه و همچنین در کشورهای اروپایی مانند فرانسه و انگلیس و همچنین در کشورهای افریقایی مانند آفریقای جنوبی و زامبیا وجود دارد. این نوع اسب ها به دلیل جثه نسبتاً بزرگ و قدرت بدنی بالا مورد توجه قرار می گیرند. آنها به خاطر سرعت زیاد و قدرت بدنی بالا معروف هستند. آنها به طور معمول برای مسابقات سوارکاری استفاده می شوند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
چوبینه (آوج), چوبینه از ریشه‌های فارسی و به معنای «آوازه» است که در اصطلاح عامیانه به صورت «آوج» نیز شناخته می‌شود. این واژه در زبان فارسی به دو شکل آمده است: 1) از ریشه‌ی «چوبین» به معنی «آوازه» و 2) از ریشه‌ی «چوبن» به معنی «آوازه‌ای که با آن آواز بخوانید». هر دو شکل از ریشه‌ی «چوبین» به صورت «چوبینه» در زبان فارسی به کار رفته است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
زندگی خصوصی او (مجموعه تلویزیونی), سریال «کنار هم می‌نشینیم» که در سال 1394 از شبکه سه سیما پخش شد، روایت زندگی و مبارزات یک خانواده را دنبال می‌کند که با مشکلات زیادی دست و پنجه نرم می‌کنند. این سریال به کارگردانی مهران مدیری و تهیه کنندگی محمدرضا شفیعی ساخته شده است. بازیگرانی چون مهران مدیری، شقایق فراهانی، رضا صادقپور، سحر قریشی، علی زند وکیلی و مهران غفوریان در آن بازی کرده اند. داستان حول محور شخصیت‌های اصلی خانواده یعنی مهران مدیری، شقایق فراهانی و رضا صادقپور می‌چرخد. مهران مدیری نقش مهران مدیری را بازی می‌,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
رصدخانه پویایی‌شناسی خورشید, پالت‌نگاری از خورشید در فرهنگ عامه ایران و جهان به ویژه در میان مردم ایران رواج دارد. این پالت‌نگاری که به پالت‌نگاری خورشیدی نیز معروف است، به شکل‌های مختلف و با نام‌های مختلفی مانند پالت‌نگاری خورشید، پالت‌نگاری خورشید ایرانی، پالت‌نگاری خورشید ایرانی-عربی، پالت‌نگاری خورشید ایرانی-عرب، پالت‌نگاری خورشید ایرانی-عرب-عربی، پالت‌نگاری خورشید ایرانی-عرب-عرب-عربی و پالت‌نگاری خورشید ایرانی-عرب-عرب-عرب-عربی شناخته می‌شود. پالت‌نگاری خورشیدی,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
کالای گیفن, کَلِی گیفن (به انگلیسی: Calley Gunn) متولد 1963 در تگزاس، بازیگر آمریکایی است. او بیشتر به خاطر بازی‌های تلویزیونی و فیلم‌هایش شناخته شده است. از جمله نقش‌های او می‌توان به «آقای اسمیت» در سریال تلویزیونی «آقای اسمیت» اشاره کرد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
ویلیام یکم بوری,1067-1035 میلادی، ولایات و نواحی مختلف ایران، از جمله خراسان، فارس، کرمان، همدان، اصفهان، گیلان، مازندران، آذربایجان، و ماوراء النهر، تحت فرمان وی بود. او در سال 1035 م. با سپاهی به سوی بغداد رفت و آنجا را تصرف کرد. سپس به طرف شام رفت و آنجا را نیز فتح کرد. وی در سال 1042 م. به قتل رسید.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
پیمان سلطانی, پیمان سلطانی از شعرای قرن هشتم هجری ایران است که در شیراز و اصفهان زندگی می‌کرد. او شاعری بود که به زبان فارسی و عربی شعر می‌نوشت. وی در سال 750 هجری قمری در شیراز متولد شد. پدرش محمد سلطانی و مادرش خدیجه نام داشت. پدرش شاعری بود که به زبان فارسی و عربی شعر می‌نوشت. وی در سال 750 هجری قمری در شیراز متولد شد. پدرش محمد سلطانی و مادرش خدیجه نام داشت. پدرش شاعری بود که به زبان فارسی و عربی شعر می‌نوشت. وی در سال 750 هجری قمری در شیراز متولد شد. پدرش محمد سلطانی,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
ژول ویول, ژول ویول نویسنده فرانسوی بود که در سال 1873 متولد شد و در سال 1950 درگذشت. او بیشتر به خاطر رمان‌هایش شناخته شده است. از جمله «آدمی» و «درخت». ویول در طول زندگی خود به دلیل عقایدش مورد انتقاد قرار گرفت. او معتقد بود که انسان‌ها باید از هر گونه وابستگی مذهبی یا سیاسی رها شوند. ویول همچنین به خاطر عقایدش به زندان افتاد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
رافائل واران,1504-1506: در طول سلطنت هنری هشتم، پادشاه فرانسه، دو هنرمند ایتالیایی به نام‌های لئوناردو داوینچی و رندیو داوینچی به دربار او رفتند. این هنرمندان که از طریق ارتباط با خانواده سلطنتی فرانسه به شهرت رسیدند، آثار هنری خود را به نمایش گذاشتند. یکی از آثار برجسته آنها نقاشی معروف به «رافائل واران» بود. این اثر که در سال 1506 تکمیل شد، در واقع اولین تصویر سه بعدی است که توسط هنرمندان ایتالیایی خلق شده است. این نقاشی که در موزه لوور پاریس نگهداری می‌شود، به دلیل ترکیب رنگ‌ها و سبک,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
چرم‌سازی همدان, همدان پایتخت استان همدان و شهر بزرگ ایران است. این شهر در منطقه ای کوهستانی قرار دارد که از شمال با رشته کوههای زاگرس و از جنوب با رشته کوههای سبلان و از شرق با رشته کوههای قره باغ و از غرب با دشت همدان همسایه است. این شهر دارای آب و هوای سرد و خشک است. در گذشته به نام همدان آباد شناخته می شد. همدان در طول تاریخ همواره مورد توجه بوده است. از زمان های قدیم تا کنون به دلیل داشتن آب فراوان و موقعیت جغرافیایی مناسب، به عنوان مرکز مهم اقتصادی، سیاسی و فرهنگی در منطقه خاورمیانه عمل کرده است. این شهر به خاطر وجود آثار تاریخی و فرهنگی متعددش شهرت جهانی دارد. از جمله این آثار می,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
ابوتراب, ابوذراب از غذاهای سنتی ایران است که در استان‌های شمالی کشور پخته می‌شود. این غذا با استفاده از گوشت گاو و یا گوسفند تهیه می‌شود. مواد اولیه آن شامل پیاز، فلفل قرمز، زردچوبه، زعفران، روغن زیتون و آبلیمو است. این غذا را با برنج سرو می‌کنند. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
پیشینه باشگاه فوتبال استقلال تهران (۱۳۸۰–۱۳۵۷), استقلال تهران در سال 1380 با نام قبلی پرسپولیس تاسیس شد. این تیم در ابتدا در دسته سوم مسابقات لیگ برتر شرکت کرد و در سال 1357 به دسته اول صعود کرد. در سال 1362 به دسته دوم سقوط کرد اما در سال 1364 دوباره به دسته اول بازگشت. در سال 1369 به دسته سه سقوط کرد ولی در سال 1370 دوباره به دسته اول برگشت. در سال 1373 به دسته دو سقوط کرد ولی در سال 1374 دوباره به دسته اول بازگشت. در سال 1377 به دسته سه سقوط کرد ولی در سال 1378,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
جایزه ایگ‌نوبل, جایزه ایگ‌نوبل (به آلمانی: Ig Nobel Prize) یک جایزه علمی است که هر سال توسط موسسه ایگ‌نوبل در شهر وین، اتریش اعطا می‌شود. این جایزه به خاطر نام مخترعش آلفرد ایگ‌نوبل نامگذاری شده است. هدف از اعطای این جایزه تشویق و ترویج تحقیقات علمی است. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
انتقاد از دسکتاپ لینوکس,1. دسکتاپ های گنوم و گنوم گنوم لینوکسی که در آن ها از سیستم عامل گنو/لینوکس استفاده می شود، به دلیل عدم پشتیبانی از نرم افزار های کاربردی و همچنین عدم وجود برنامه های کاربردی مناسب برای کاربران مبتدی، مورد انتقاد قرار گرفته اند. 2. بسیاری از کاربران لینوکس به دلیل عدم وجود نرم افزارهای مناسب و همچنین عدم پشتیبانی از نرم افزار های کاربردی، از دسکتاپ های گنوم گنوم گنوم گنوم لینوکسی استفاده نمی کنند. 3. دسکتاپ های گنوم گنوم گنوم گنوم گنوم لینوکسی به دلیل عدم پشتیبانی از نرم افزار های کاربردی و همچنین عدم وجود برنامه های کاربردی مناسب برای کاربران,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
دانشگاه فناوری شیمی شنیانگ, آزمایشگاه فناوری شیمی شنیانگ (Ashghand Chemical Lab) در سال 1374 با هدف تحقیق و توسعه مواد شیمیایی و مواد اولیه مورد استفاده در صنایع مختلف تأسیس شد. این آزمایشگاه در زمینی به مساحت 2000 متر مربع واقع در شهرک صنعتی خوراسگان استان اصفهان قرار دارد. این آزمایشگاه دارای دو بخش مجزا است: بخش تحقیقات و بخش تولید مواد شیمیایی. در بخش تحقیقات، محققان و دانشمندان با همکاری یکدیگر بر روی پروژه های تحقیقاتی مختلفی کار می کنند. در بخش تولید مواد شیمیایی، مواد شیمیایی مورد نیاز صنایع مختلف از جمله صنایع نساجی، پتروشیمی و داروسازی تهیه می شود.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
حرکات بسکتبال, بسکتبال یک ورزش تیمی است که در آن دو تیم با پنج بازیکن هر کدام سعی می‌کنند توپ را از خط شروع به سبد تیم مقابل بزنند. بازی شامل چهار کوارتر و یک دروازه بان است. بازیکنان باید از طریق پاس دادن یا شوت زدن توپ به یکدیگر امتیاز کسب کنند. قوانین بازی شامل قوانینی برای پرتاب توپ، گرفتن توپ، پاس دادن و ضربه زدن به توپ است. بسکتبال در طول تاریخ تکامل یافته است و اکنون به یکی از محبوب ترین ورزش های جهان تبدیل شده است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
ایل خزل, ایل خزل از قبایل لر بود که در منطقه لرستان و ایلام امروزی ساکن بودند. آنها به زبان لری صحبت می‌کردند و به همین دلیل به آن‌ها لر هم گفته می‌شود. ایل خزل در زمان حکومت قاجار به ایران آمدند و در این کشور ساکن شدند. در زمان حکومت پهلوی نیز به حکومت رسیدند. در زمان حکومت پهلوی ایل خزل به حکومت رسیدند. در زمان حکومت پهلوی ایل خزل به حکومت رسیدند. در زمان حکومت پهلوی ایل خزل به حکومت رسیدند. در زمان حکومت پهلوی ایل خزل به حکومت رسیدند. در زمان حکومت پهلوی ایل خزل به حکومت رسیدند. در زمان حکومت پهلوی ایل خزل به حکومت رسیدند. در زمان حکومت پهلوی ایل خ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
تعویض موج منعکس شده," امواج منعکس شده را می توان با استفاده از یک پالس تقویت کننده در یک مدار موجی جایگزین کرد. این کار به طور کلی به عنوان ""تعویض موج"" شناخته می شود.",Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
خشنودی سپرده شده, در فرهنگ عامه اصطلاح «خشنودی سپرده شده» به شخصی اطلاق می‌شود که به دلیل داشتن استعداد یا مهارت خاص، از طرف یک شخص یا نهاد خاص برای انجام کاری خاص استخدام می‌شود. این اصطلاح بیشتر در زمینه موسیقی و هنر استفاده می‌شود.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
تصفیه فاضلاب,‌تصریف فاضلاب به فرآیند جداسازی مواد جامد و مایع از فاضلاب اطلاق می‌شود که در آن مواد جامد مانند خاک و سنگریزه جدا شده و مواد مایع مانند آب و مواد آلی حذف می‌شوند. این فرآیند برای تصفیه فاضلاب استفاده می‌شود تا کیفیت آب را بهبود بخشد و از آلودگی جلوگیری کند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
حسن احمدی گیوی, حسن احمدی گیوی متولد 1307 در تهران و از سال 1942 تا 1958 عضو حزب توده بود. او اولین وزیر اطلاعات ایران بود که در زمان حکومت محمد مصدق و در دولت ملی شدن صنعت نفت. پس از آن به مدت دو سال در زندان افتاد و سپس به خارج از کشور رفت. وی در سال 1960 به ایران بازگشت و به عضویت حزب جمهوری اسلامی درآمد. او در سال 1961 به عنوان معاون نخست وزیر و وزیر امور خارجه انتخاب شد. در سال 1962 به عنوان سفیر ایران در مکزیک منصوب شد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
جیوانجی جمشیدجی مودی, جیوانجی جمشیدجی مودی (به انگلیسی: Javanji Jammi) شاعر و نویسنده هندی بود که در قرن دوازدهم زندگی می‌کرد. او از طریق شعر و داستان سرایی به شهرت رسید. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
نظام انتخاباتی, نظام انتخاباتی سیستمی است که در آن افراد واجد شرایط برای نمایندگی مردم انتخاب می‌شوند. این سیستم معمولاً شامل مراحلی مانند ثبت نام، رقابت و رای گیری است. هدف نظام انتخاباتی تضمین حضور نماینده‌ای است که نماینده منافع و نظرات اکثریت مردم باشد. نظام‌های انتخاباتی مختلف بسته به نوع حکومت و سیاست‌گذاری خاص کشور یا منطقه مورد استفاده قرار می‌گیرد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
نمایش امینم, امینم در 12 ژانویه 1973 متولد شد. او در 10 دسامبر 1984 اولین آلبوم خود را منتشر کرد. او با نام اصلی علی عبدالمطلبی شناخته می‌شود. امینم از سال 1992 تا 1995 عضو گروه D12 بود. او در سال 1996 اولین آلبوم انفرادی خود را منتشر کرد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
ترانه معرف, ترانه معرف از استاد محمد اصفهانی در آلبوم «آوازه‌های قدیمی» است. این آهنگ با شعری از مولانا سروده شده و موسیقی آن توسط استاد محمدرضا شجریان ساخته شده است. آوازی زیبا و دلنشین است که در آن مولانا از عشق و عاشقی می‌گوید.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
برنامه نویسی مبتنی برجریان,1000 سال پس از میلاد مسیح، در قرن هفتم هجری، در ایران، در شهر جرجان، در منطقه‌ای که امروزه به نام «برجک» شناخته می‌شود، یک مکتب ادبی و فلسفی به نام «برجک» وجود داشت. این مکتب بر پایه‌ی اصول و قواعدی بود که بعدها به آن «برجک نویسی» گفته شد. این مکتب با استفاده از اصول و قواعدی که بعدها به آن «برجک نویسی» گفته شد. این مکتب با استفاده از اصول و قواعدی که بعدها به آن «برجک نویسی» گفته شد. این مکتب با استفاده از اصول و قواعدی که بعدها به آن «بر,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
لیا گلدبرگ,1907-1986: لیا گلدبرگ نویسنده و روزنامه نگار آمریکایی بود که در طول زندگی خود به خاطر نوشتن کتاب‌های طنز و آثار ادبی شناخته شده بود. او با نوشتن کتاب‌هایی مانند «درخت‌های کریسمس» و «آدم‌ها و چیزهای دیگر» شهرت زیادی پیدا کرد. گلدبرگ همچنین به خاطر کار بر روی نمایش تلویزیونی «That Girl» شهرت داشت.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
مسعود جعفری جوزانی, مسعود جعفری جوزانی متولد 1945 در تهران، نویسنده و کارگردان سینما و تلویزیون ایران است. او از سال 1360 تا کنون در بیش از 20 فیلم سینمایی و تلویزیونی نقش داشته است. از جمله آثار او می‌توان به «آواز قو»، «بیگانه»، «درخت سوخته»، «بیمارستان زنان»، «بیمارستان زنان 2»، «بیمارستان زنان 3»، «بیمارستان زنان 4»، «بیمارستان زنان 5»، «بیمارستان زنان 6»، «بیمارستان زنان 7»، «بیمارستان زنان 8»، «بیمارستان زنان 9»، «,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
مردی از جنس بلور, مرهمی که از آب و نمک و گل و لای و سایر مواد معدنی تشکیل شده است. در طب سنتی ایران برای درمان بیماری‌های پوستی و التهابات استفاده می‌شود.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
لیخار, لیخار (Liberal) از واژه‌های لاتین به معنای آزاد است. در اصطلاح سیاسی به کسی گفته می‌شود که طرفدار آزادی و حقوق بشر است. این اصطلاح در قرن نوزدهم میلادی برای توصیف افرادی که مخالف نظام طبقاتی بودند استفاده شد. لیبرال‌ها معتقد هستند که حکومت باید بر اساس اراده مردم باشد نه بر اساس قدرت یا ثروت آنان. آنها همچنین اعتقاد دارند که افراد باید از نظر عقاید مذهبی آزاد باشند. لیبرال‌ها اغلب با سوسیالیت‌ها و جمهوری‌خواهان هم‌نظر هستند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
علی مطهری, علی مطهری (زاده 1307 در تهران) نویسنده و روزنامه نگار ایرانی بود. او از اعضای اولیه حزب توده ایران بود. مطهری در سال 1342 به همراه جمعی از مبارزین حزب توده دستگیر شد و پس از گذراندن دوران محکومیت در زندان، در سال 1356 آزاد شد. علی مطهری در سال 1389 درگذشت.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
آیفون ۵,‌آیفون 5 (Apple iPhone 5) که در سال 2012 معرفی شد، از نظر اندازه و طراحی با آیفون 4S یکسان بود. اما تفاوت‌های قابل توجهی در قابلیت‌ها داشت. این گوشی دارای صفحه نمایش 4 اینچی با وضوح تصویر HD بود. دوربین اصلی آن 8 مگاپیکسل بود و دوربین جلوش 720p بود. باتری آن 1440mAh بود و ظرفیت ذخیره سازی آن 32 گیگابایت بود. این گوشی همچنین دارای سیستم عامل iOS 6 بود. ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
تردمیل, تكه‌هاي ديگريني از ديگرانين و ديگريني‌هاي ديگريني هستند. آنها در درون خود ديگريني‌هاي ديگريني قرار دارند و با ديگريني‌های ديگريني دیگر ارتباط برقرار می‌کنند. آنها از طریق این ارتباطات با یکدیگر تعامل دارند و با هم به رشد و نمو ادامه می‌دهند. توجه داشته باشید که هر تكه‌ای دارای خواص منحصر بفردی است و با تكه‌های ديگريني‌هاي,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
هری اسوپستون, هری اسوپستون نویسنده آمریکایی بود که در سال 1920 متولد شد و در سال 1968 درگذشت. او بیشتر به خاطر رمان‌هایش شناخته می‌شود. از جمله «آدمی‌ها» و «درخت‌های زیتون». اسوپستون در دوران جنگ جهانی دوم در ارتش خدمت کرد و بعداً به عنوان یک نویسنده حرفه‌ای فعالیت خود را آغاز کرد. او به خاطر سبک نوشتاری روان و طنزآمیزش شهرت داشت. اسوپستون در طول زندگی‌اش جوایز متعددی را برای آثارش دریافت کرد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
شهرستان تنکابن, شهرستان تنکابن در استان مازندران واقع شده است. این شهرستان از شمال با دریای خزر و از جنوب با استان گیلان همسایه است. مساحت آن 2379 کیلومتر مربع است که از این مقدار 1450 کیلومتر مربع را آب پوشانده است. جمعیت آن 186 هزار نفر است. مرکز شهرستان شهر عباس آباد است. نام قدیمی آن عباس آباد بوده است. این شهر در سال 1357 به نام عباس آباد تغییر نام داده است. نام عباس آباد از عباس پسر حضرت آدم (ع) گرفته شده است. عباس آباد در گذشته شهری بزرگ بوده است. در زمان حکومت پهلوی اول، عباس آباد به عنوان پایتخت مازندران انتخاب شد. در آن,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
بیشتر (موسیقی متن), بیشتر (موسیقی),Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
فعالیت‌های سیاسی سید روح‌الله خمینی, سید روح الله خمینی در سال 1320 هجری شمسی در روستای سبزواری از توابع شهرستان سبزوار در استان خراسان متولد شد. پدر او محمد حسین طباطبایی و مادرش خدیجه طباطبایی بود. سید روح الله خمینی تحصیلات خود را تا پایان دوره متوسطه در مدرسه پهلوی در سبزوار ادامه داد. سپس برای ادامه تحصیل به تهران رفت و در رشته فلسفه و کلام در دانشکده علوم دینی تهران مشغول به تحصیل شد. پس از اتمام دوره کارشناسی در سال 1346 به تدریس فلسفه و کلام پرداخت. در سال 1357 با پیروزی انقلاب اسلامی ایران به عنوان امام جمعه موقت تهران منصوب شد. در سال 1368 به عنوان امام جمعه تهران انتخاب شد. در سال ,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
فرج‌الله رسائی, سید محمد اصفهانی معروف به سیدمحمد اصفهانی و سید محمد رسایی از شاعران قرن هشتم هجری ایران است. او در سال 736 هجری قمری در اصفهان متولد شد. پدر او سید محمد رسایی بود که شاعری توانا بود. سید محمد اصفهانی در جوانی به مکتب علوم رفت و در آن زمان به شعر سرودن پرداخت. در سال 754 هجری قمری در اصفهان درگذشت. سید محمد اصفهانی در شعر خود از مضامین مختلف استفاده می‌کرد و از این رو به «فرج الله» ملقب شده است. از آثار او می‌توان به «عرفان الشعر» و «عرفان الطبوعه» اشاره کرد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
گردشگری تاریخی, گردشگری در ایران از زمان باستان تا کنون معمول بوده است. ایرانیان با سفر به نقاط مختلف کشور و دیدن مناظر طبیعی و تاریخی آن‌ها را از نظر فرهنگی غنی می‌دانند. این گردشگری باعث رونق اقتصاد محلی شده است. امروزه نیز گردشگری یکی از مهم‌ترین بخش‌های اقتصاد ایران است.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
مارین مرسن, مارین مرسن (به فرانسوی: Marie-Anne Marin) متولد 18 دسامبر 1745 در پاریس، فرانسه و درگذشته 20 سپتامبر 1839 در سن پترزبورگ، روسیه، نویسنده و شاعر فرانسوی بود. او با نام مستعار «مارین مرسن» شناخته می‌شود. مرسن از سال 1763 تا 1773 با نیکولا تسلا ازدواج کرد. مرسن در سال 1773 با نیکولا تسلا ازدواج کرد. نیکولا تسلا که بعدها به خاطر اختراعاتش شهرت یافت، در آن زمان یک مهندس برق بود. مرسن در سال 1773 با,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
گایوس ماریوس, یونانیان باستان از گیاه دارویی به نام «گوس ماریوس» استفاده می‌کردند که به دلیل خاصیت ضد التهابی و تسکین دهنده آن شناخته شده بود. این گیاه در یونان باستان به ویژه در آتن مورد استفاده قرار می‌گرفت. یونانیان باستان اعتقاد داشتند که این گیاه برای معالجه امراض مختلف مانند سردرد، سرفه و التهاب مفاصل مفید است. یونانیان باستان همچنین معتقد بودند که این گیاه به کاهش درد ناشی از نیش مار کمک می‌کند. یونانیان باستان از این گیاه به عنوان داروی گیاهی برای درمان بیماری‌های پوستی نیز استفاده می‌کردند. یونانیان باستان همچنین اعتقاد داشتند که این گیاه به کاهش درد ناشی از نیش مار,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
لوبکات, لوبکات نوعی غذا است که از خمیر تهیه می‌شود و در آن مواد مختلفی مانند گوشت، سبزیجات، ادویه و سایر مواد غذایی قرار داده می‌شود. این غذا در ایران و کشورهای همسایه بسیار محبوب است. لوبکات را می‌توان با نان یا برنج سرو کرد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
۱۷پی هولمز,17Phalloides از خانواده ایونید (Amanita) هستند که در جنگل‌های بارانی آمریکای شمالی یافت می‌شوند. آنها دارای کلاه‌های سفید و قرمز هستند و به دلیل سمی بودنشان شناخته شده‌اند. 17Phalloides حاوی سم سیانید است که می‌تواند باعث مسمومیت شود. مصرف بیش از حد آن می‌تواند کشنده باشد.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
سیل ۲۰۱۸ شمال ایتالیا,"2018 North Italy floods, سیل ۲۰۱۸ شمال ایتالیا",Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
سه مغ, سه مغ در اساطیر ایران و هندوئیسم از سه عنصر آتش، آب و خاک تشکیل شده‌اند. آتش، نماد قدرت و روشنایی است؛ آب، نماد پاکی و طراوت؛ و خاک، نماد پایداری و ثبات. این سه مغ با هم در چرخه زندگی و طبیعت نقش دارند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
باشگاه فوتبال لایپزیگ, لیگ برتر انگلیس در سال 1905 تأسیس شد و از آن زمان تاکنون تیم های متعددی را در لیگ خود داشته است. یکی از این تیم ها باشگاه فوتبال لایپزیگ است که در سال 1887 تاسیس شد. این باشگاه در ابتدا به نام باشگاه فوتبال لایپزیگ و سپس به نام باشگاه فوتبال لایپزیگ تغییر نام داد. این باشگاه در سال 1926 به دسته اول صعود کرد و در سال 1934 به دسته اول رسید. این باشگاه در سال 1950 به دسته دوم سقوط کرد اما در سال 1954 به دسته اول برگشت. این باشگاه در سال 1960 به دسته اول صعود,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
توربین آبی, توربین آبی پرنده‌ای است که در آب‌های گرم و معتدل زندگی می‌کند. این پرنده‌ها به دلیل رنگ آبی روشن خود شناخته شده‌اند. آنها از خانواده مرغ مگس‌خوار هستند و به خاطر توانایی پرواز در زیر آب معروف هستند. توربین آبی به طور کلی در طول روز شنا می‌کند و در شب روی خشکی استراحت می‌کند. آنها به صورت گروهی با هم مهاجرت می‌کنند و در طول سفر مسافت زیادی را طی می‌کنند. توربین آبی به دلیل توانایی پرواز در زیر آب معروف هستند.,Ai,Persian,Wikipedia,Topic,universitytehran/PersianMind-v1.0,0
