title,text,write_by,domain,language,method,LLM_model,label
Courtship,"Throughout history, courtship has often included traditions such as exchanging valentines, written correspondence (which was facilitated by the creation of the postal service in the nineteenth century), and similar communication-based courting. Over recent decades, technology has significantly impacted courtship, with the rise of digital communication. Instant messaging, email, and social media platforms have provided new ways for individuals to connect and express their interest in one another. Dating apps and websites have also become popular, allowing users to browse potential partners and communicate",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Hayden Panettiere,"In May 2008, Hayden Panettiere showed her commitment to environmental causes by participating in an eBay auction. The auction, organized to benefit Save the Whales Again, a campaign of The Whaleman Foundation, included tickets to a fundraising dinner. The event took place at the Hollywood restaurant Beso, owned by Eva Longoria. Panettiere donated a pair of autographed jeans and a personal photo session to the cause, which raised significant funds for whale conservation. This act of generosity underscore",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Daws Butler,"In 1957, after MGM had closed their animation unit, producers William Hanna and Joseph Barbera quickly formed their own company, Hanna-Barbera Productions. Among the first to join them were voice actors Daws Butler and Don Messick. Butler's distinctive voice brought life to iconic characters such as Elroy Jetson, Yogi Bear, and Huckleberry Hound. His comedic timing and versatility made him an invaluable asset to Hanna-Barbera",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Box Elder, Montana","There were 183 households in Box Elder, Montana, out of which 64.5% had children under the age of 18 living with them. This statistic reflects the community's family-oriented atmosphere. Additionally, 56.3% of these households were married couples living together, further emphasizing the town's strong emphasis on traditional family structures. The median household income was $43,611, with a modest cost of living that allows many residents to afford owning their homes",Ai,Wikipedia,English,Continue,open-mistral-7b,0
The Snowman,"The Snowman is a captivating animated film based on the beloved children's book by Raymond Briggs. The story is told through pictures, action, and music, scored by Howard Blake. It is wordless, just like the book, except for the song ""Walking in the Air."" In addition to the orchestral score, the film features the enchanting vocal performance of Peter Auty singing ""Walking in the Air."" The animation brings the story to life with stunning detail and beauty. The Snowman comes to life",Ai,Wikipedia,English,Continue,open-mistral-7b,0
American Veterinary Medical Association,"The American Veterinary Medical Association (AVMA) plays a pivotal role in advancing veterinary medicine in the United States. Two bodies within AVMA are responsible for veterinary education accreditation: the AVMA Council on Education (COE) and the Committee on Veterinary Technician Education and Activities (CVTEA). The former is responsible for accrediting veterinary medical colleges, ensuring they meet the highest standards for the preparation of veterinarians. AVMA's accreditation process is rigorous, evaluating",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Gerardo Machado,"In May 1933, newly-appointed US ambassador Sumner Welles arrived in Cuba and initiated negotiation with opposition groups for a government to succeed Machado's. A provisional government was formed under the leadership of Carlos Manuel de Céspedes y Quesada, the son of the father of the Cuban revolution. Welles played a crucial role in brokering the deal, which included Machado's departure from the island. The new government was established on August 12, mark",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Madhavrao I,"Madhavrao was feared by his own servants, but he was approachable to the common man. He was always aware that he was not the king, but a servant of the people. Despite being a Maratha Peshwa, the prime minister of the Maratha Empire in the late 18th century, he ruled with a just and humble demeanor. He was known for his intelligence, military prowess, and diplomatic skills, which helped him expand the Maratha Empire and secure peace with neighboring",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Calista Flockhart,"Flockhart performed in a starring role as Kitty Walker, opposite Sally Field, Rachel Griffiths, and Matthew Rhys, in the ABC drama ""Brothers & Sisters"" from 2006 to 2011. Her portrayal of the dysfunctional family matriarch earned her critical acclaim and two Golden Globe nominations. Prior to this, Flockhart gained recognition for her role as Ally McBeal on the eponymous Fox series from 19",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Georgetown, Polk County, Wisconsin","Georgetown, located in Polk County, Wisconsin, had a population of 977 as of the 2010 census. The census counted 433 households and 299 families. The population density was 33.1 people per square mile. The U.S. Census Bureau projects that Georgetown's population will grow to 1151 by 2020. The town is primarily residential, with a mix of small farms and rural residences. Geor",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Christiaan Eijkman,"In 1907, Christiaan Eijkman was appointed as a Full Member of the Royal Netherlands Academy of Arts and Sciences, following his service as a Correspondent since 1895. The Dutch Government recognized his significant contributions by conferring several orders of knighthood upon him. Among them were the Military William Order, Fifth Class, and the Order of Orange-Nassau, First Class. These accolades reflected Eijkman's distinction in the scientific community and his essential role in advancing medical",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Whitehaven R.L.F.C.,"In the 1971/72 season, Whitehaven R.L.F.C. experienced a significant milestone under the guidance of new head coach Jeff Bawden. Having joined the club the previous year, Bawden was able to lead Whitehaven to Central Park and secure a historic victory against Wigan. This was the first time Whitehaven had defeated Wigan on their home turf. The team's morale was lifted, and they continued to progress, reaching new heights in the Rug",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Airline,"Airline financing is quite complex, since airlines are highly leveraged operations. Not only must they purchase (or lease) new airliner bodies and engines regularly, they must make major long-term fleet decisions with the goal of meeting passenger demand and staying competitive. These decisions involve balancing the cost of purchasing or leasing newer, more fuel-efficient aircraft against the potential revenue gains from offering more modern and desirable services. Additionally, airlines must manage fuel costs, labor expenses, and other operational expenses to ensure profitability. Borrow",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Rossington,"The village of Rossington in North Lincolnshire, England, is known for its rich history and strong community spirit. Situated near the M18 motorway, Rossington offers easy access to the larger towns of Doncaster and Scunthorpe. The village has several schools, including: St. Michael's CE Primary School; St. Joseph's RC Primary School; Tornedale Infant School; Pheasant Bank Junior School; and Rossington All Saints Academy. These institutions cater to students from early years",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Wonalancet,"Born in 1619, Wonalancet spent most of his time with his tribe in the area known as ""Augumtoocooke,"" which is now modern-day greater Lowell, Massachusetts. This region was rich in natural resources, including fertile lands and abundant fish in the nearby rivers. Europeans began to settle in the Augumtoocooke area around 1653, and established the first permanent European settlement, named ""Chelmsford."" Wonalancet and his people,",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Expert,"Expert systems are computer software designed to provide an answer to a complex problem or clarify uncertainties where human expertise is required. They represent a subfield of artificial intelligence (AI) and operate based on a knowledge base, inference engine, and user interface. The knowledge base stores facts and rules derived from human experts in a specific domain. The inference engine applies logical reasoning to derive conclusions from the knowledge base. The user interface enables communication between users and the system, allowing them to input data and receive outputs. Expert systems have",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Reading, Michigan","As of the census of 2010, there were 1,078 people, 392 households, and 281 families residing in the city. The population density was 555.8 people per square mile, with 435 housing units at an average density of 208.3 per square mile. Reading is located in eastern Calhoun County, 10 miles east of Battle Creek. It was named after Reading, Pennsylvania, the hometown of its original",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Jacques Lauriston,"Lauriston obtained his first commission around 1786, serving with distinction in the artillery and on the general staff during the early campaigns of the French Revolution. He demonstrated exceptional skills and leadership, and by 1795, he had been promoted to brigadier of artillery. However, in the same year, Lauriston resigned from military service due to disagreements with the revolutionary government's policies. He retired to his family estate in Normandy, where he dedicated himself to agricultural pursuits and the education",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Telecommunications relay service,"The Telecommunications Relay Service (TRS) is a type of telecommunications service that enables individuals who are deaf, hard of hearing, or speech disabled to place and receive telephone calls. When a voice user with a hearing disability places a call, the operator will not hear the voice user's voiced messages, and the voice user does not need to voice their Greetings Automatically (GA). Instead, the operator will voice for both parties during the conversation, transcribing messages between them in real-time using text",Ai,Wikipedia,English,Continue,open-mistral-7b,0
453 BC,"Year 453 BC was a year of the pre-Julian Roman calendar. At the time, it was known as the Year of the Consulship of Quinctilius and Trigeminus (or, less frequently, year 301 ""Ab urbe condita""). This year marked significant events in Roman history. In Magna Graecia, the Sicilian city of Selinus was besieged by the Carthaginians, leading to a major conflict between Carthage and Syr",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Essex, Vermont","In the town of Essex, Vermont, the age distribution of the population shows 27.9% under the age of 18, 6.8% from 18 to 24, 32.5% from 25 to 44, 23.2% from 45 to 64, and 10.6% who are 65 years old and above. The median age is 39.5 years. Essex is a rural community located",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Brain–computer interface,The electrode was tested on an electrical test bench and on human subjects in four modalities of Electroencephalography (EEG) activity. (1) Spontaneous EEG measures the background electrical activity of the brain when the subject is at rest. (2) Sensory event-related potentials (ERPs) are brain responses to specific sensory stimuli. (3) Brain stem potentials are generated in the brainstem and reflect the activity of the reticular formation and other brainstem structures,Ai,Wikipedia,English,Continue,open-mistral-7b,0
Prime Minister of the United Kingdom,"Prior to the 19th century, however, British prime ministers did not hold the same level of formal power as they do today. Instead, they relied on their ability to form and lead a coalition in the House of Commons. The fact that most citizens were disenfranchised and seats in the Commons were held by the wealthy and landed classes gave prime ministers significant influence. They could use their patronage and political connections to sway voters and build majorities. This system, known as the ""old corruption,"" allowed prime minister",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Aviadvigatel PS-90,"The Aviadvigatel PS-90 is a Russian high-bypass commercial turbofan engine, manufactured by Aviadvigatel. It is rated at 16000 kgf (157 kN, 35,300 lbf) thrust and is used to power various Russian airliners and transport aircraft. The engine's design features advanced technologies such as a three-shaft architecture, a twin-spool compressor, and a high-pressure turbine with",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Korean Martyrs,"Paul Chong Ha-sang, Augustine Yu Chin-gil, and Charles Cho Shin-chol were prominent Korean Catholic figures who had made several visits to Beijing in the early 19th century in search of new strategies to introduce missionaries into Korea. Since the persecution of 1801, which resulted in the execution of thousands of Korean Catholics, the entry of foreign missionaries into the country had been prohibited. Undeterred, these three men sought help from Chinese authorities",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Tehiya,"In the 1992 legislative election, the Tehiya party failed to cross the electoral threshold, receiving only 1.3% of the votes. This result marked the end of the party's political presence in the Knesset. It is widely believed that most of Tehiya's electorate shifted their support to Tzomet, a new political party led by Rehavam Ze'evi, a former Tehiya member and former commander of the IDF's elite unit, Sayer",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Rudyard Kipling,"John Kipling, the younger brother of renowned author Rudyard Kipling, served in the British Army during World War I. He was sent to the front lines at Loos two days into the battle in a reinforcement contingent. Tragically, he was last seen stumbling through the mud blindly, with what appeared to be a facial injury. A search party was dispatched to locate him, but unfortunately, they discovered a body with John's identification the following day. The circumstances surrounding his death are unclear, but",Ai,Wikipedia,English,Continue,open-mistral-7b,0
General electors,"The 1997 Constitution of Fiji was a compromise between what it saw as the ideal of universal suffrage, and the practical reality of the need to protect the communal interests of various ethnic groups. One of the ways it achieved this balance was through the institution of General Electors. These were individuals who belonged to no ethnic community and were elected to represent the entire country in the Senate. The Senate, in turn, had the power to veto legislation that could potentially infringe on the rights of ethnic communities. This system allowed for",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Calusa,"When Spain ceded Florida to the Kingdom of Great Britain in 1763, they evacuated the last remnants of the tribes of south Florida to Cuba and other Spanish territories, marking the end of the Calusa civilization as it had been known. The Calusa were a powerful and complex Native American culture that had flourished in the region for centuries. They were skilled farmers, fishermen, and hunters who lived in large, fortified villages along the coast of present-day Lee County. Their society was organized",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Earthworm Jim (video game),"However, later Gameloft remakes of the Earthworm Jim games received mixed reviews. Reception for the 2010 remake, ""Earthworm Jim HD"", was less positive, with critics noting graphical issues and control problems. The game's physics engine failed to replicate the original's quirky and unpredictable feel, leading some to prefer the classic versions. Despite these shortcomings, Earthworm Jim HD still offered enhanced visuals and improved sound, making it a viable option for",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Silent majority,"In 1919, Madison Avenue advertising executive and Republican Party supporter Bruce Barton employed the term ""silent majority"" to bolster Calvin Coolidge's campaign for the 1920 Republican Presidential nomination. In ""Collier's"" magazine, Barton portrayed the silent majority as ordinary, hardworking Americans who preferred peace and stability over radical change. This term resonated with the public, as many felt overlooked by the more vocal and demonstrative elements of society. The silent majority came to",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Slax,"Slax 6 is offered in a single version and completely relies on modules, also known as additional packages, for extra features. From version 6, modules are managed using the Slackware-based package manager called 'slackpkg'. This allows users to easily install, update, or remove modules without the need for a full system reinstall. Modules can range from multimedia codecs and graphical interfaces to productivity tools and development libraries. Slax's modular approach ensures a lightweight base system while providing flexibility and",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Set theory,"Cantor's work on set theory, introduced in the late 19th century, initially polarized the mathematicians of his day. While Karl Weierstrass and Dedekind supported Cantor, Leopold Kronecker, now seen as a founder of mathematical intuitionism, vehemently opposed it. Kronecker believed that only constructively defined sets should be considered legitimate, and he dismissed Cantor's transfinite numbers and infinite sets as metamathematical abstractions without real mathematical",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Piotr Zak,"Despite Porter's editorial correction identifying Pjotr Zak's first name as ""Piotr,"" the Polish-born musician continued to make waves in the classical music world. A few months after the editorial, Zak penned an insightful article for The Musical Times, exploring the intersection of music and technology. In the piece, he discussed the potential of virtual reality and artificial intelligence in enhancing the concert experience. Zak's innovative thinking and passion for music technology resonated with readers, further solidifying his",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Linden Township, Brown County, Minnesota","The median income for a household in Linden Township was $63,125, and the median income for a family was $66,875. Males had a median income of $52,128 versus $37,188 for females. The per capita income for the township was $31,828. About 4.3% of families and 6.2% of the population were below the poverty line. Agriculture, manufacturing, and healthcare industries are",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Augustin-Jean Fresnel,"Fresnel's updated memoir was eventually published in the March 1816 issue of ""Annales de Chimie et de Physique,"" of which Arago had recently become the editor. In this work, Fresnel presented his groundbreaking theory on the wave nature of light and its relationship to the refraction of light through Iceland spar. He proposed that light is composed of transverse waves, a concept that challenged the prevailing belief in the particle theory of light. Fresnel's theory offered",Ai,Wikipedia,English,Continue,open-mistral-7b,0
National Front (East Germany),"On December 1, 1989, the Front was effectively rendered impotent when the Volkskammer, the East German parliament, deleted the provision of the Constitution of East Germany that granted it special privileges. The National Front had been established in 1945 as the mass organization of the Socialist Unity Party (SED), the ruling communist party. Its primary role was to mobilize support for SED policies and to represent the interests of various social groups. However, as the political situation in East",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Radio City Music Hall,"In 1992, David Letterman hosted Late Night With David Letterman's Tenth Anniversary Special at Radio City Music Hall. The next year, Lyons Group (parent company of Barney & Friends at the time), taped a live stage show called ""Barney's Very Merry Christmas Special"" at the iconic venue, marking the first time the beloved children's character graced the Radio City Music Hall stage. The Hall, located in Rockefeller Center, New York City,",Ai,Wikipedia,English,Continue,open-mistral-7b,0
The Washington Times,"In 2009, ""The New York Times"" noted that ""The Washington Times"" had been ""a crucial training ground for many rising conservative journalists and a must-read for those in the movement."" A veritable who's who of conservatives—Tony Blankley, Monica Crowley, Charles Hurt, and Francesco Cossiga, among others—honed their craft at this influential daily. Founded in 1982 by the Unification Church, it distinctive editorial stance sets it apart from",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Nullification Crisis,"This spirit of nationalism was linked to the tremendous growth and economic prosperity of this post-war era. However, in 1819, the nation suffered its most significant constitutional crisis yet, known as the Nullification Crisis. South Carolina, citing its right to nullify federal laws deemed detrimental to its citizens, refused to collect the newly imposed tariff, the Tariff of 1816. President John Quincy Adams responded with force, leading to threats of secession and a tense standoff",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Pontiac Grand Prix,"New for 2002, Pontiac offered a $2,695 40th Anniversary option package for the Grand Prix. This package included the NASCAR-inspired rear spoiler and roof fences, which were designed to enhance aerodynamics and improve handling. The package also featured polished dual-outlet exhaust tips, giving the car a sportier appearance. The anniversary hood, which was adorned with a commemorative emblem, completed the look. This option was available on both",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Let's Rock,"Let's Rock (known as Keep It Cool in the United Kingdom) is a 1958 rock and roll film starring Julius LaRosa as Steve Granville, a struggling singer trying to make it in the music industry. The film, directed by Johnns M. Newman, opens with Steve performing at a seedy nightclub, where he is discovered by talent scout Tony Davis, portrayed by Sidney Poitier. Impressed by Steve's talent, Tony offers him a chance to appear on",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Mantorville, Minnesota","It is known as the source of Mantorville limestone, which found its way into buildings across the United States. The limestone quarried in the area was soft and easily carved when exposed to the elements, making it an ideal building material. The town's quarry, which opened in the mid-1800s, produced high-quality limestone that was in high demand. At its peak, Mantorville had over 20 quarries and employeed hundreds of workers. The limestone was used in",Ai,Wikipedia,English,Continue,open-mistral-7b,0
List of aquarium diseases,A quarantine tank is a crucial component in the prevention and management of aquarium diseases. The goal of quarantine is to isolate new additions to the aquarium system before introducing them to the main tank. This practice reduces the risk of spreading diseases among the entire aquarium population. Common aquarium diseases include the following: 1. Ich (Ichthyophthirius multifiliis): This parasitic disease appears as small white spots on the fish's body and can cause significant loss of appetite and,Ai,Wikipedia,English,Continue,open-mistral-7b,0
Thin Lizzy,"From 1974, Thin Lizzy adopted a new musical approach by switching from using one lead guitarist to two. This innovative style, later referred to as the ""twin lead guitar"" approach, was refined and popularised by Thin Lizzy and other bands during the mid-1970s. This approach involved both guitarists playing complementary leads, creating a fuller, harmonized sound that became a defining characteristic of Thin Lizzy's unique rock style. Notable twin lead guitar performances include",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Katsu Kaishū,"Born Katsu Yoshikuni on March 12, 1823, in Edo, Katsu Kaishū was the son of a low-ranking retainer, Katsu Kokichi, in the service of the Tokugawa shōgun. Despite his humble beginnings, Katsu Kaishū demonstrated exceptional academic abilities and was sent to study at the prestigious Shōhei Monjō School. His remarkable intellect and strategic acumen soon came to the attention of the",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Rafael Márquez,"On 19 April 2018, Rafael Márquez announced his retirement from professional football at the end of the season. The veteran Mexican defender, who had spent the campaign with Atlas in the Liga MX, expressed his desire to represent Mexico at the upcoming FIFA World Cup. Márquez played his final match on 13 May 2018 against Querétaro, a fitting farewell for the 39-year-old as Atlas clinched the Ascenso MX",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Krasnystaw,"Krasnystaw received its town charter from King Władysław II Jagiełło, who signed the document in Kraków on March 1, 1394. The new town was established with the primary purpose of defending the eastern border of the Kingdom of Poland against invading forces. It was located in the Podlasie region, near the Bug River. The town plan followed the typical European model, with a market square at its heart, surrounded by streets and alleys leading to craftsmen's",Ai,Wikipedia,English,Continue,open-mistral-7b,0
ReactOS,"Forks based on ReactOS are occasionally created, showcasing the potential impact of this open-source operating system. Various people have acknowledged ReactOS and the implications of having a viable open-source drop-in replacement for Windows. A 2004 report from the European Commission's Joint Research Centre confirmed ReactOS's capability to run a significant number of Windows applications. In 2005, ReactOS Foundation was established to manage the project and promote its development. Despite progress, ReactOS still faces challenges",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Gourami,"Gouramis, native to Asia and Africa, are popular freshwater aquarium fish known for their distinctive labyrinth organs that enable them to breathe air from the surface. They have been housed with various species, including danios, mollies, silver dollars, Neon tetras, and plecostomus catfish. Compatibility depends on the specific gourami species and the other fish's temperament and size. Some gouramis, like the Dwarf Gourami and Paradise G",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Ann Bancroft,"In March 2007, Ann Bancroft and Liv Arnesen embarked on an extraordinary journey across the frozen Arctic Ocean. This trek was not just an adventure, but a mission to raise awareness about climate change and its impact on the Arctic region. Bancroft, an accomplished explorer and environmental activist, and Arnesen, a renowned polar guide, traveled for 42 days, covering over 500 miles from Nova Zembla, Russia, to Elles",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Edith Tolkien,"While Tolkien was stationed at Kingston upon Hull during World War I, he and his wife Edith, whom he had married in 1916, found joy in the nearby woods at Roos. One day, as they walked hand in hand, Edith began to dance for him, her movements graceful and filled with life. Delighted by her spontaneity, Tolkien joined her, and they danced together in the dappled sunlight filtering through the trees. This moment of simple pleasure",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Robert Bourke, 1st Baron Connemara","Bourke practised as a barrister for a number of years before being elected Conservative Member of Parliament for King's Lynn in 1868. In 1874, he became Under-Secretary of State for Foreign Affairs in Benjamin Disraeli's second administration. This position brought him to the forefront of British foreign policy, and he played a key role in the Anglo-Russian Convention of 1878. After Disraeli's resignation in 1880,",Ai,Wikipedia,English,Continue,open-mistral-7b,0
The Book of the Law,"Crowley described the encounter in detail in ""The Equinox of the Gods,"" stating that as he sat at his desk in Cairo, the voice of a godlike being emerged from the shrine of the Sekhem-Ra temple. The being identified itself as Aiwass, the minister or scribe of Hoor-Paar-Kraat, the god Hadit. Aiwass recited the thirteen revelations of The Book of the Law, which Crowley recorded over several days. The text emphas",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Presidency of George W. Bush,"The presidency of George W. Bush began at noon EST on January 20, 2001, when George W. Bush was inaugurated as the 43rd President of the United States. Bush, a Republican, succeeded Bill Clinton. His tenure was marked by the response to the September 11 terrorist attacks, the ensuing War on Terror, and the invasion of Iraq in 2003. Bush's domestic initiatives included the No Child Left Behind Act and the creation of the Department",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Diosdado Macapagal,"A native of Lubao, Pampanga, Macapagal graduated from the University of the Philippines and University of Santo Tomas, both in Manila, after which he worked as a lawyer for the government. He first won election as a congressman in 1949 and later served as a senator from 1953 to 1957. Macapagal gained national prominence when he ran for president in 1961 as an opposition candidate, winning against the favored candidate",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Jimmie Lunceford,"After playing McElroy's Ballroom in Portland, Lunceford and his orchestra were in Seaside, Oregon to play at The Bungalow dance hall on July 12, 1947. Before the performance, Lunceford collapsed during a rehearsal. Despite initial concerns, the show went on. However, Lunceford's health continued to decline. The incident marked the beginning of the end for the renowned bandleader. Lunceford's orchestra",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Artesia, New Mexico","Artesia, a city situated in southeastern New Mexico, is known for its diverse economy, primarily driven by the oil and gas industry, agriculture, and dairy farming. The region's rich subsurface reserves of crude oil and natural gas have led to the establishment of numerous corporations, including Wilbanks Trucking Services, EOG Resources, Mack Energy Corporation, and Marbob Energy. These businesses play a significant role in Artesia's economy, providing employment opportunities and contributing to the local tax base. Agricult",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"North Potomac, Maryland","In the community of North Potomac, Maryland, the population was spread out with 34.2% under the age of 18, 5.7% from 18 to 24, 29.2% from 25 to 44, and 27.2% from 45 to 64. The remaining population, at 13.5%, consisted of individuals aged 65 and above. This demographic distribution reflects a diverse mix of generations living in the",Ai,Wikipedia,English,Continue,open-mistral-7b,0
William Lyon Mackenzie,"In 1848, the Province of Canada (which had been formed out of Upper and Lower Canada in 1841 upon the recommendation of Lord Durham) received responsible government, with Lord Elgin serving as the Governor General. During this period, William Lyon Mackenzie, a prominent figure in Canadian politics, continued his advocacy for reforms. Mackenzie, a Scottish-born journalist, had previously led the Upper Canadian Rebellion in 1837, seeking greater autonomy from Britain. Despite",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Flag of Guatemala,"The Flag of Guatemala, adopted on November 21, 1871, carries deep symbolism from the country's rich Mayan heritage. These colors are also part of the ""Q'anil,"" a Maya symbol in which each color represents a point of the compass, an element of nature, and a part of the human being. The red band at the hoist symbolizes the blood shed by the patriots during the struggle for independence. The white band signifies the purity and peace the country as",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Battle of Kohima,"On 25 May, Sato, commander of the Japanese Twenty-third Division, notified Fifteenth Army Headquarters that he would withdraw on 1 June unless his division received much-needed supplies. Despite orders to hold their positions, the Japanese soldiers were suffering from malnutrition and exhaustion due to the relentless monsoon rains and the fierce resistance of the Allied forces. As the situation worsened, Sato made the difficult decision to abandon ""Naga Village"" and other positions north of",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Walter Elliot (Scottish politician),"At the onset of the First World War, he enlisted as a medical officer in the Royal Army Medical Corps attached to the Scots Greys. He served with distinction, treating the wounded and sick soldiers on the Western Front. After the war, Elliot returned to Scotland and resumed his political career. In 1918, he was elected as the Member of Parliament for Inverness-shire. As a Scottish National Party (SNP) politician, Elliot advocated for Scottish self-governance and social welfare.",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Gallbladder,"Tests used to investigate for gallbladder disease include blood tests and medical imaging. A full blood count may reveal an increased white cell count, indicating an infection. The most common blood test for gallbladder disease is the liver function test, which measures the levels of certain enzymes and proteins in the blood. An ultrasound is the most commonly used medical imaging test to examine the gallbladder and surrounding organs. It can detect gallstones, inflammation, or other abnormalities. Other",Ai,Wikipedia,English,Continue,open-mistral-7b,0
John Hay,"After the course of treatment, Hay went to Paris and began to take on his workload again by meeting with the French foreign minister, Théophile Delcassé. In London, King Edward VII had ascended to the throne following Queen Victoria's death in January 1901. Hay was received warmly by the new monarch, who expressed his gratitude for Hay's diplomatic efforts during the Boer War. In the ensuing months, Hay worked to strengthen Anglo-French relations, addressing outstanding",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Jewish prayer,"After the Torah reading, three prayers for the community are recited in a Jewish prayer service. Two prayers starting with ""Yekum Purkan,"" composed in Babylon in Aramaic, are similar to the subsequent ""Mi sheberakh,"" a blessing for the leaders and patrons of the synagogue. Both prayers express gratitude for the Torah and ask for God's mercy and protection for the community. The third prayer, ""Alenu,"" is a confirmation of faith and commitment to live according to God's",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Act on National Flag and Anthem,"Beyond Japan, the passage of the law was met with mixed reactions. In the People's Republic of China and South Korea, the 1999 formal adoption of the Act on National Flag and Anthem resonated differently. In China, the law was viewed with apprehension, as it reminded of Japan's past colonial rule. The Chinese government criticized the law for its perceived attempt to rewrite history. In South Korea, the law was a source of controversy due to the ongoing debate over the usage of the existing Korean",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Melbourne, Florida","There are designated marine patrol officers who are assigned to waterway patrols in Melbourne, Florida. They operate boats and patrol the Indian River Lagoon, Banana River, and other waterways within the city. Some of the call-outs are completed in conjunction with other agencies such as the Brevard County Sheriff's Office and the Coast Guard. These collaborations ensure effective enforcement of boating laws, search and rescue missions, and marine environmental protection. Marine patrols also provide educational programs to promote safe boating practices. Melbourne",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Young British Artists,"The exhibition, held in 1997 at the Royal Academy of Arts in London, was actually a showing of Charles Saatchi's private collection of Young British Artists' work. Saatchi, a prominent art collector and businessman, owned the major pieces. The liaison was effected by the Academy's Norman Rosenthal, even though there was strong opposition from certain quarters. Critics argued that the show favored Saatchi's collection over other emerging artists, and that it reinforced the",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Ardeatine massacre,"In the aftermath of the Ardeatine massacre on March 24, 1944, Pope Pius XII debated whether to protest against the atrocity. The massacre took place when the German SS retaliated for a partisan attack by executing 335 Roman civilians and prisoners of war in the Ardeatine Caves. The Pope was informed of the massacre by a trusted priest and was deeply distressed. However, he decided against issuing a public condemnation,",Ai,Wikipedia,English,Continue,open-mistral-7b,0
Vyacheslav Tikhonov,"In 1976, Vyacheslav Tikhonov rejoined Grigoriy Bondarchuk in an adaptation of Sholokhov's ""They Fought for Their Country."" The film marked a return to form for Tikhonov, focusing on intricate character development rather than grandiose histrionics. This approach resonated with audiences and critics alike, earning Tikhonov his second State Prize of the USSR that year. The film's success further solidified Tikhon",Ai,Wikipedia,English,Continue,open-mistral-7b,0
"Mount Shasta, California","The settlement of Mount Shasta in California is nestled on the distal, gently sloping southwest flanks of the eponymous volcanic peak. The chief surface soils in this area are Quaternary alluvium, which was deposited by the Sacramento and McCloud rivers. This alluvial soil is rich and fertile, providing ideal conditions for agriculture. The community is situated at an elevation of approximately 1,100 meters (3,600 feet), offering stunning views of",Ai,Wikipedia,English,Continue,open-mistral-7b,0
